Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250212,TX     ,202502     ,150000,23332,70,-,-,*
20250212,TX     ,202502     ,150000,23332,4,-,-, 
20250212,TX     ,202502     ,150000,23330,2,-,-, 
20250212,TX     ,202502     ,150000,23332,2,-,-, 
20250212,TX     ,202502     ,150000,23332,2,-,-, 
20250212,TX     ,202502     ,150000,23332,2,-,-, 
20250212,TX     ,202502     ,150000,23333,2,-,-, 
20250212,TX     ,202502     ,150000,23334,2,-,-, 
20250212,TX     ,202502     ,150000,23330,2,-,-, 
20250212,TX     ,202502     ,150000,23334,8,-,-, 
20250212,TX     ,202502     ,150000,23335,4,-,-, 
20250212,TX     ,202502     ,150000,23336,2,-,-, 
20250212,TX     ,202502     ,150000,23337,2,-,-, 
20250212,TX     ,202502     ,150000,23333,2,-,-, 
20250212,TX     ,202502     ,150000,23337,2,-,-, 
20250212,TX     ,202502     ,150000,23338,8,-,-, 
20250212,TX     ,202502     ,150000,23339,14,-,-, 
20250212,TX     ,202502     ,150000,23340,14,-,-, 
20250212,TX     ,202502     ,150000,23340,14,-,-, 
20250212,TX     ,202502     ,150000,23340,2,-,-, 
20250212,TX     ,202502     ,150000,23340,2,-,-, 
20250212,TX     ,202502     ,150000,23337,2,-,-, 
20250212,TX     ,202502     ,150000,23340,2,-,-, 
20250212,TX     ,202502     ,150000,23336,2,-,-, 
20250212,TX     ,202502     ,150000,23335,2,-,-, 
20250212,TX     ,202502     ,150000,23333,4,-,-, 
20250212,TX     ,202502     ,150000,23338,2,-,-, 
20250212,TX     ,202502     ,150000,23339,2,-,-, 
20250212,TX     ,202502     ,150000,23340,2,-,-, 
20250212,TX     ,202502     ,150000,23341,10,-,-, 
20250212,TX     ,202502     ,150000,23342,14,-,-, 
20250212,TX     ,202502     ,150000,23343,12,-,-, 
20250212,TX     ,202502     ,150000,23336,2,-,-, 
20250212,TX     ,202502     ,150000,23340,2,-,-, 
20250212,TX     ,202502     ,150001,23336,2,-,-, 
20250212,TX     ,202502     ,150001,23335,2,-,-, 
20250212,TX     ,202502     ,150001,23339,2,-,-, 
20250212,TX     ,202502     ,150002,23336,2,-,-, 
20250212,TX     ,202502     ,150002,23336,2,-,-, 
20250212,TX     ,202502     ,150002,23335,2,-,-, 
20250212,TX     ,202502     ,150004,23338,2,-,-, 
20250212,TX     ,202502     ,150005,23339,4,-,-, 
20250212,TX     ,202502     ,150005,23340,2,-,-, 
20250212,TX     ,202502     ,150005,23343,2,-,-, 
20250212,TX     ,202502     ,150005,23344,2,-,-, 
20250212,TX     ,202502     ,150005,23340,2,-,-, 
20250212,TX     ,202502     ,150005,23339,2,-,-, 
20250212,TX     ,202502     ,150005,23339,2,-,-, 
20250212,TX     ,202502     ,150005,23339,2,-,-, 
20250212,TX     ,202502     ,150005,23338,8,-,-, 
20250212,TX     ,202502     ,150005,23338,2,-,-, 
20250212,TX     ,202502     ,150007,23345,12,-,-, 
20250212,TX     ,202502     ,150007,23347,4,-,-, 
20250212,TX     ,202502     ,150007,23348,4,-,-, 
20250212,TX     ,202502     ,150007,23348,2,-,-, 
20250212,TX     ,202502     ,150007,23348,4,-,-, 
20250212,TX     ,202502     ,150007,23348,2,-,-, 
20250212,TX     ,202502     ,150007,23349,6,-,-, 
