Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250516,TX     ,202505     ,150000,21821,76,-,-,*
20250516,TX     ,202505     ,150000,21818,2,-,-, 
20250516,TX     ,202505     ,150000,21819,2,-,-, 
20250516,TX     ,202505     ,150000,21818,4,-,-, 
20250516,TX     ,202505     ,150000,21818,2,-,-, 
20250516,TX     ,202505     ,150000,21817,2,-,-, 
20250516,TX     ,202505     ,150000,21817,6,-,-, 
20250516,TX     ,202505     ,150000,21817,4,-,-, 
20250516,TX     ,202505     ,150000,21816,6,-,-, 
20250516,TX     ,202505     ,150000,21816,6,-,-, 
20250516,TX     ,202505     ,150000,21816,2,-,-, 
20250516,TX     ,202505     ,150000,21815,4,-,-, 
20250516,TX     ,202505     ,150000,21815,2,-,-, 
20250516,TX     ,202505     ,150000,21813,2,-,-, 
20250516,TX     ,202505     ,150000,21818,2,-,-, 
20250516,TX     ,202505     ,150000,21818,2,-,-, 
20250516,TX     ,202505     ,150000,21811,2,-,-, 
20250516,TX     ,202505     ,150000,21810,2,-,-, 
20250516,TX     ,202505     ,150002,21810,2,-,-, 
20250516,TX     ,202505     ,150002,21808,2,-,-, 
20250516,TX     ,202505     ,150002,21811,2,-,-, 
20250516,TX     ,202505     ,150003,21812,2,-,-, 
20250516,TX     ,202505     ,150003,21807,2,-,-, 
20250516,TX     ,202505     ,150003,21806,2,-,-, 
20250516,TX     ,202505     ,150003,21805,2,-,-, 
20250516,TX     ,202505     ,150003,21805,4,-,-, 
20250516,TX     ,202505     ,150003,21805,2,-,-, 
20250516,TX     ,202505     ,150003,21803,2,-,-, 
20250516,TX     ,202505     ,150003,21803,2,-,-, 
20250516,TX     ,202505     ,150003,21803,2,-,-, 
20250516,TX     ,202505     ,150003,21803,2,-,-, 
20250516,TX     ,202505     ,150003,21803,2,-,-, 
20250516,TX     ,202505     ,150003,21804,2,-,-, 
20250516,TX     ,202505     ,150003,21804,2,-,-, 
20250516,TX     ,202505     ,150003,21807,2,-,-, 
20250516,TX     ,202505     ,150004,21803,2,-,-, 
20250516,TX     ,202505     ,150004,21806,8,-,-, 
20250516,TX     ,202505     ,150005,21806,2,-,-, 
20250516,TX     ,202505     ,150005,21806,2,-,-, 
20250516,TX     ,202505     ,150006,21804,2,-,-, 
20250516,TX     ,202505     ,150006,21803,2,-,-, 
20250516,TX     ,202505     ,150006,21803,2,-,-, 
20250516,TX     ,202505     ,150006,21803,2,-,-, 
20250516,TX     ,202505     ,150006,21801,2,-,-, 
20250516,TX     ,202505     ,150006,21801,2,-,-, 
20250516,TX     ,202505     ,150006,21801,4,-,-, 
20250516,TX     ,202505     ,150006,21800,2,-,-, 
20250516,TX     ,202505     ,150006,21800,4,-,-, 
20250516,TX     ,202505     ,150006,21803,2,-,-, 
20250516,TX     ,202505     ,150008,21806,4,-,-, 
20250516,TX     ,202505     ,150008,21806,2,-,-, 
20250516,TX     ,202505     ,150009,21805,2,-,-, 
20250516,TX     ,202505     ,150010,21808,2,-,-, 
20250516,TX     ,202505     ,150010,21805,2,-,-, 
20250516,TX     ,202505     ,150012,21807,2,-,-, 
20250516,TX     ,202505     ,150013,21808,2,-,-, 
20250516,TX     ,202505     ,150015,21809,2,-,-, 
20250516,TX     ,202505     ,150017,21810,4,-,-, 
20250516,TX     ,202505     ,150021,21813,2,-,-, 
20250516,TX     ,202505     ,150021,21813,2,-,-, 
20250516,TX     ,202505     ,150021,21813,2,-,-, 
20250516,TX     ,202505     ,150022,21815,8,-,-, 
20250516,TX     ,202505     ,150022,21814,6,-,-, 
