Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20241216,TX     ,202412     ,150000,22987,136,-,-,*
20241216,TX     ,202412     ,150000,22986,2,-,-, 
20241216,TX     ,202412     ,150000,22985,2,-,-, 
20241216,TX     ,202412     ,150000,22985,2,-,-, 
20241216,TX     ,202412     ,150000,22985,2,-,-, 
20241216,TX     ,202412     ,150000,22988,2,-,-, 
20241216,TX     ,202412     ,150000,22988,2,-,-, 
20241216,TX     ,202412     ,150000,22988,2,-,-, 
20241216,TX     ,202412     ,150000,22987,2,-,-, 
20241216,TX     ,202412     ,150000,22989,2,-,-, 
20241216,TX     ,202412     ,150000,22989,2,-,-, 
20241216,TX     ,202412     ,150000,22985,16,-,-, 
20241216,TX     ,202412     ,150000,22988,2,-,-, 
20241216,TX     ,202412     ,150000,22985,4,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22983,2,-,-, 
20241216,TX     ,202412     ,150000,22983,2,-,-, 
20241216,TX     ,202412     ,150000,22982,2,-,-, 
20241216,TX     ,202412     ,150000,22981,2,-,-, 
20241216,TX     ,202412     ,150000,22989,2,-,-, 
20241216,TX     ,202412     ,150000,22989,2,-,-, 
20241216,TX     ,202412     ,150000,22990,10,-,-, 
20241216,TX     ,202412     ,150000,22985,2,-,-, 
20241216,TX     ,202412     ,150000,22985,6,-,-, 
20241216,TX     ,202412     ,150000,22986,2,-,-, 
20241216,TX     ,202412     ,150000,22985,8,-,-, 
20241216,TX     ,202412     ,150000,22985,4,-,-, 
20241216,TX     ,202412     ,150000,22985,2,-,-, 
20241216,TX     ,202412     ,150000,22985,2,-,-, 
20241216,TX     ,202412     ,150000,22982,2,-,-, 
20241216,TX     ,202412     ,150000,22982,2,-,-, 
20241216,TX     ,202412     ,150000,22981,2,-,-, 
20241216,TX     ,202412     ,150000,22981,8,-,-, 
20241216,TX     ,202412     ,150000,22981,2,-,-, 
20241216,TX     ,202412     ,150000,22987,2,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22987,2,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22983,2,-,-, 
20241216,TX     ,202412     ,150000,22987,2,-,-, 
20241216,TX     ,202412     ,150000,22988,2,-,-, 
20241216,TX     ,202412     ,150000,22986,2,-,-, 
20241216,TX     ,202412     ,150000,22983,2,-,-, 
20241216,TX     ,202412     ,150000,22982,2,-,-, 
20241216,TX     ,202412     ,150000,22982,2,-,-, 
20241216,TX     ,202412     ,150000,22985,2,-,-, 
20241216,TX     ,202412     ,150000,22982,2,-,-, 
20241216,TX     ,202412     ,150000,22984,18,-,-, 
20241216,TX     ,202412     ,150000,22984,18,-,-, 
20241216,TX     ,202412     ,150000,22986,4,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22983,2,-,-, 
20241216,TX     ,202412     ,150000,22987,10,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22986,2,-,-, 
20241216,TX     ,202412     ,150000,22987,2,-,-, 
20241216,TX     ,202412     ,150000,22987,2,-,-, 
20241216,TX     ,202412     ,150000,22987,4,-,-, 
20241216,TX     ,202412     ,150000,22989,2,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22983,2,-,-, 
20241216,TX     ,202412     ,150000,22984,2,-,-, 
20241216,TX     ,202412     ,150000,22983,2,-,-, 
20241216,TX     ,202412     ,150000,22982,4,-,-, 
20241216,TX     ,202412     ,150000,22981,2,-,-, 
20241216,TX     ,202412     ,150000,22981,2,-,-, 
20241216,TX     ,202412     ,150000,22981,2,-,-, 
20241216,TX     ,202412     ,150000,22981,2,-,-, 
20241216,TX     ,202412     ,150001,22989,4,-,-, 
20241216,TX     ,202412     ,150001,22982,2,-,-, 
20241216,TX     ,202412     ,150001,22982,2,-,-, 
20241216,TX     ,202412     ,150001,22987,2,-,-, 
20241216,TX     ,202412     ,150001,22987,2,-,-, 
20241216,TX     ,202412     ,150001,22987,2,-,-, 
20241216,TX     ,202412     ,150001,22988,2,-,-, 
20241216,TX     ,202412     ,150001,22989,2,-,-, 
20241216,TX     ,202412     ,150001,22990,2,-,-, 
20241216,TX     ,202412     ,150001,22991,6,-,-, 
20241216,TX     ,202412     ,150001,22990,2,-,-, 
20241216,TX     ,202412     ,150001,22990,2,-,-, 
20241216,TX     ,202412     ,150001,22991,2,-,-, 
20241216,TX     ,202412     ,150001,22992,6,-,-, 
20241216,TX     ,202412     ,150001,22992,2,-,-, 
20241216,TX     ,202412     ,150001,22990,2,-,-, 
20241216,TX     ,202412     ,150001,22990,2,-,-, 
20241216,TX     ,202412     ,150001,22992,2,-,-, 
20241216,TX     ,202412     ,150001,22990,2,-,-, 
20241216,TX     ,202412     ,150001,22992,2,-,-, 
20241216,TX     ,202412     ,150001,22990,2,-,-, 
20241216,TX     ,202412     ,150001,22987,2,-,-, 
20241216,TX     ,202412     ,150001,22992,2,-,-, 
20241216,TX     ,202412     ,150001,22989,2,-,-, 
20241216,TX     ,202412     ,150001,22989,2,-,-, 
20241216,TX     ,202412     ,150001,22992,2,-,-, 
20241216,TX     ,202412     ,150001,22993,6,-,-, 
20241216,TX     ,202412     ,150001,22994,10,-,-, 
20241216,TX     ,202412     ,150001,22995,10,-,-, 
20241216,TX     ,202412     ,150001,22995,8,-,-, 
20241216,TX     ,202412     ,150001,22996,2,-,-, 
20241216,TX     ,202412     ,150001,22994,2,-,-, 
20241216,TX     ,202412     ,150001,22997,10,-,-, 
20241216,TX     ,202412     ,150001,22998,4,-,-, 
20241216,TX     ,202412     ,150001,22997,2,-,-, 
20241216,TX     ,202412     ,150001,22994,2,-,-, 
20241216,TX     ,202412     ,150001,22994,2,-,-, 
20241216,TX     ,202412     ,150001,22993,2,-,-, 
20241216,TX     ,202412     ,150001,22993,2,-,-, 
20241216,TX     ,202412     ,150001,22993,2,-,-, 
20241216,TX     ,202412     ,150001,22992,2,-,-, 
20241216,TX     ,202412     ,150001,22995,2,-,-, 
20241216,TX     ,202412     ,150001,22996,2,-,-, 
20241216,TX     ,202412     ,150001,22993,2,-,-, 
20241216,TX     ,202412     ,150001,22992,2,-,-, 
20241216,TX     ,202412     ,150001,22992,4,-,-, 
20241216,TX     ,202412     ,150002,22996,2,-,-, 
20241216,TX     ,202412     ,150002,22994,2,-,-, 
20241216,TX     ,202412     ,150002,22992,2,-,-, 
20241216,TX     ,202412     ,150002,22991,2,-,-, 
20241216,TX     ,202412     ,150002,22993,2,-,-, 
20241216,TX     ,202412     ,150002,22992,2,-,-, 
20241216,TX     ,202412     ,150002,22995,2,-,-, 
20241216,TX     ,202412     ,150002,22995,4,-,-, 
20241216,TX     ,202412     ,150002,22995,2,-,-, 
20241216,TX     ,202412     ,150002,22993,2,-,-, 
20241216,TX     ,202412     ,150002,22992,2,-,-, 
20241216,TX     ,202412     ,150002,22990,2,-,-, 
20241216,TX     ,202412     ,150002,22994,2,-,-, 
20241216,TX     ,202412     ,150003,22993,2,-,-, 
20241216,TX     ,202412     ,150003,22992,2,-,-, 
20241216,TX     ,202412     ,150003,22994,2,-,-, 
20241216,TX     ,202412     ,150003,22991,2,-,-, 
20241216,TX     ,202412     ,150003,22993,2,-,-, 
20241216,TX     ,202412     ,150003,22991,2,-,-, 
20241216,TX     ,202412     ,150003,22993,2,-,-, 
20241216,TX     ,202412     ,150003,22994,4,-,-, 
20241216,TX     ,202412     ,150003,22995,8,-,-, 
20241216,TX     ,202412     ,150003,22996,2,-,-, 
20241216,TX     ,202412     ,150003,22997,4,-,-, 
20241216,TX     ,202412     ,150003,22998,4,-,-, 
20241216,TX     ,202412     ,150003,22999,6,-,-, 
20241216,TX     ,202412     ,150003,22999,2,-,-, 
20241216,TX     ,202412     ,150003,22999,2,-,-, 
20241216,TX     ,202412     ,150003,22997,2,-,-, 
20241216,TX     ,202412     ,150003,22999,2,-,-, 
20241216,TX     ,202412     ,150003,22996,2,-,-, 
20241216,TX     ,202412     ,150003,22995,2,-,-, 
20241216,TX     ,202412     ,150003,22995,2,-,-, 
20241216,TX     ,202412     ,150003,22994,2,-,-, 
20241216,TX     ,202412     ,150004,22994,2,-,-, 
20241216,TX     ,202412     ,150004,22995,2,-,-, 
20241216,TX     ,202412     ,150004,22994,2,-,-, 
20241216,TX     ,202412     ,150004,22994,2,-,-, 
20241216,TX     ,202412     ,150004,22993,2,-,-, 
20241216,TX     ,202412     ,150004,22993,2,-,-, 
20241216,TX     ,202412     ,150004,22993,10,-,-, 
20241216,TX     ,202412     ,150004,22991,2,-,-, 
20241216,TX     ,202412     ,150004,22991,2,-,-, 
20241216,TX     ,202412     ,150004,22991,2,-,-, 
20241216,TX     ,202412     ,150005,22995,2,-,-, 
20241216,TX     ,202412     ,150005,22991,2,-,-, 
20241216,TX     ,202412     ,150005,22991,2,-,-, 
20241216,TX     ,202412     ,150006,22994,2,-,-, 
20241216,TX     ,202412     ,150006,22995,4,-,-, 
20241216,TX     ,202412     ,150006,22997,2,-,-, 
20241216,TX     ,202412     ,150006,22997,2,-,-, 
20241216,TX     ,202412     ,150006,22997,2,-,-, 
20241216,TX     ,202412     ,150006,22997,2,-,-, 
20241216,TX     ,202412     ,150006,22997,2,-,-, 
20241216,TX     ,202412     ,150006,22998,4,-,-, 
20241216,TX     ,202412     ,150007,22998,2,-,-, 
20241216,TX     ,202412     ,150007,22997,2,-,-, 
20241216,TX     ,202412     ,150007,22998,4,-,-, 
20241216,TX     ,202412     ,150007,22998,2,-,-, 
20241216,TX     ,202412     ,150007,22999,8,-,-, 
20241216,TX     ,202412     ,150007,23000,6,-,-, 
20241216,TX     ,202412     ,150008,23000,2,-,-, 
20241216,TX     ,202412     ,150010,22996,2,-,-, 
20241216,TX     ,202412     ,150010,22995,2,-,-, 
20241216,TX     ,202412     ,150011,22994,2,-,-, 
20241216,TX     ,202412     ,150011,22994,2,-,-, 
20241216,TX     ,202412     ,150011,22994,2,-,-, 
20241216,TX     ,202412     ,150011,22993,2,-,-, 
20241216,TX     ,202412     ,150011,22994,2,-,-, 
20241216,TX     ,202412     ,150011,22995,2,-,-, 
20241216,TX     ,202412     ,150011,22995,2,-,-, 
20241216,TX     ,202412     ,150012,22992,6,-,-, 
20241216,TX     ,202412     ,150013,22992,2,-,-, 
20241216,TX     ,202412     ,150015,22992,4,-,-, 
20241216,TX     ,202412     ,150017,22991,4,-,-, 
20241216,TX     ,202412     ,150018,22992,2,-,-, 
20241216,TX     ,202412     ,150018,22992,2,-,-, 
20241216,TX     ,202412     ,150018,22991,2,-,-, 
20241216,TX     ,202412     ,150019,22993,2,-,-, 
20241216,TX     ,202412     ,150019,22991,2,-,-, 
20241216,TX     ,202412     ,150019,22991,2,-,-, 
20241216,TX     ,202412     ,150019,22992,4,-,-, 
