Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250509,TX     ,202505     ,150000,20852,174,-,-,*
20250509,TX     ,202505     ,150000,20852,4,-,-, 
20250509,TX     ,202505     ,150000,20853,2,-,-, 
20250509,TX     ,202505     ,150000,20854,2,-,-, 
20250509,TX     ,202505     ,150000,20854,2,-,-, 
20250509,TX     ,202505     ,150000,20854,4,-,-, 
20250509,TX     ,202505     ,150000,20854,4,-,-, 
20250509,TX     ,202505     ,150000,20854,10,-,-, 
20250509,TX     ,202505     ,150000,20855,6,-,-, 
20250509,TX     ,202505     ,150000,20856,2,-,-, 
20250509,TX     ,202505     ,150000,20857,8,-,-, 
20250509,TX     ,202505     ,150000,20858,8,-,-, 
20250509,TX     ,202505     ,150000,20858,10,-,-, 
20250509,TX     ,202505     ,150000,20859,6,-,-, 
20250509,TX     ,202505     ,150000,20856,2,-,-, 
20250509,TX     ,202505     ,150000,20854,2,-,-, 
20250509,TX     ,202505     ,150000,20859,2,-,-, 
20250509,TX     ,202505     ,150000,20858,2,-,-, 
20250509,TX     ,202505     ,150000,20859,2,-,-, 
20250509,TX     ,202505     ,150000,20859,2,-,-, 
20250509,TX     ,202505     ,150000,20860,4,-,-, 
20250509,TX     ,202505     ,150000,20861,4,-,-, 
20250509,TX     ,202505     ,150000,20862,2,-,-, 
20250509,TX     ,202505     ,150000,20862,2,-,-, 
20250509,TX     ,202505     ,150000,20862,2,-,-, 
20250509,TX     ,202505     ,150000,20862,2,-,-, 
20250509,TX     ,202505     ,150000,20863,2,-,-, 
20250509,TX     ,202505     ,150000,20863,4,-,-, 
20250509,TX     ,202505     ,150001,20864,4,-,-, 
20250509,TX     ,202505     ,150001,20865,4,-,-, 
20250509,TX     ,202505     ,150001,20861,2,-,-, 
20250509,TX     ,202505     ,150001,20862,4,-,-, 
20250509,TX     ,202505     ,150001,20863,4,-,-, 
20250509,TX     ,202505     ,150001,20864,2,-,-, 
20250509,TX     ,202505     ,150001,20863,2,-,-, 
20250509,TX     ,202505     ,150002,20860,2,-,-, 
20250509,TX     ,202505     ,150002,20860,2,-,-, 
20250509,TX     ,202505     ,150002,20862,4,-,-, 
20250509,TX     ,202505     ,150002,20863,4,-,-, 
20250509,TX     ,202505     ,150002,20864,4,-,-, 
20250509,TX     ,202505     ,150002,20865,2,-,-, 
20250509,TX     ,202505     ,150002,20865,8,-,-, 
20250509,TX     ,202505     ,150002,20866,4,-,-, 
20250509,TX     ,202505     ,150002,20866,4,-,-, 
20250509,TX     ,202505     ,150002,20864,2,-,-, 
20250509,TX     ,202505     ,150002,20866,4,-,-, 
20250509,TX     ,202505     ,150002,20863,2,-,-, 
20250509,TX     ,202505     ,150002,20860,2,-,-, 
20250509,TX     ,202505     ,150002,20860,2,-,-, 
20250509,TX     ,202505     ,150002,20863,2,-,-, 
20250509,TX     ,202505     ,150002,20864,2,-,-, 
20250509,TX     ,202505     ,150003,20860,2,-,-, 
20250509,TX     ,202505     ,150003,20861,2,-,-, 
20250509,TX     ,202505     ,150003,20860,2,-,-, 
20250509,TX     ,202505     ,150003,20860,2,-,-, 
20250509,TX     ,202505     ,150003,20860,2,-,-, 
20250509,TX     ,202505     ,150003,20859,6,-,-, 
20250509,TX     ,202505     ,150003,20859,8,-,-, 
20250509,TX     ,202505     ,150003,20859,2,-,-, 
20250509,TX     ,202505     ,150003,20859,2,-,-, 
20250509,TX     ,202505     ,150003,20859,2,-,-, 
20250509,TX     ,202505     ,150003,20857,2,-,-, 
20250509,TX     ,202505     ,150003,20857,2,-,-, 
20250509,TX     ,202505     ,150004,20857,2,-,-, 
20250509,TX     ,202505     ,150004,20857,2,-,-, 
20250509,TX     ,202505     ,150005,20854,2,-,-, 
20250509,TX     ,202505     ,150005,20853,2,-,-, 
20250509,TX     ,202505     ,150005,20857,2,-,-, 
20250509,TX     ,202505     ,150005,20853,2,-,-, 
20250509,TX     ,202505     ,150005,20853,2,-,-, 
20250509,TX     ,202505     ,150005,20852,2,-,-, 
20250509,TX     ,202505     ,150005,20852,2,-,-, 
20250509,TX     ,202505     ,150005,20852,2,-,-, 
20250509,TX     ,202505     ,150005,20852,2,-,-, 
20250509,TX     ,202505     ,150005,20852,2,-,-, 
20250509,TX     ,202505     ,150005,20852,2,-,-, 
20250509,TX     ,202505     ,150005,20851,2,-,-, 
20250509,TX     ,202505     ,150006,20851,2,-,-, 
20250509,TX     ,202505     ,150006,20853,2,-,-, 
20250509,TX     ,202505     ,150007,20849,2,-,-, 
20250509,TX     ,202505     ,150007,20849,2,-,-, 
20250509,TX     ,202505     ,150008,20848,2,-,-, 
20250509,TX     ,202505     ,150008,20849,2,-,-, 
20250509,TX     ,202505     ,150008,20848,2,-,-, 
20250509,TX     ,202505     ,150008,20849,4,-,-, 
20250509,TX     ,202505     ,150008,20849,2,-,-, 
20250509,TX     ,202505     ,150008,20849,2,-,-, 
20250509,TX     ,202505     ,150008,20849,2,-,-, 
20250509,TX     ,202505     ,150008,20847,2,-,-, 
20250509,TX     ,202505     ,150008,20850,2,-,-, 
20250509,TX     ,202505     ,150009,20847,2,-,-, 
20250509,TX     ,202505     ,150010,20847,4,-,-, 
20250509,TX     ,202505     ,150010,20847,10,-,-, 
20250509,TX     ,202505     ,150010,20847,2,-,-, 
20250509,TX     ,202505     ,150011,20845,2,-,-, 
20250509,TX     ,202505     ,150011,20845,2,-,-, 
20250509,TX     ,202505     ,150011,20843,2,-,-, 
20250509,TX     ,202505     ,150011,20844,2,-,-, 
20250509,TX     ,202505     ,150011,20846,2,-,-, 
20250509,TX     ,202505     ,150012,20846,2,-,-, 
20250509,TX     ,202505     ,150012,20845,2,-,-, 
20250509,TX     ,202505     ,150012,20846,6,-,-, 
20250509,TX     ,202505     ,150012,20848,2,-,-, 
20250509,TX     ,202505     ,150012,20845,2,-,-, 
20250509,TX     ,202505     ,150012,20845,4,-,-, 
20250509,TX     ,202505     ,150012,20844,2,-,-, 
20250509,TX     ,202505     ,150013,20844,2,-,-, 
20250509,TX     ,202505     ,150013,20844,2,-,-, 
20250509,TX     ,202505     ,150013,20844,2,-,-, 
20250509,TX     ,202505     ,150014,20842,2,-,-, 
20250509,TX     ,202505     ,150014,20841,2,-,-, 
20250509,TX     ,202505     ,150014,20841,4,-,-, 
20250509,TX     ,202505     ,150014,20840,2,-,-, 
20250509,TX     ,202505     ,150014,20844,2,-,-, 
20250509,TX     ,202505     ,150015,20843,2,-,-, 
20250509,TX     ,202505     ,150015,20844,4,-,-, 
20250509,TX     ,202505     ,150015,20845,2,-,-, 
20250509,TX     ,202505     ,150015,20845,2,-,-, 
20250509,TX     ,202505     ,150015,20846,2,-,-, 
20250509,TX     ,202505     ,150015,20846,2,-,-, 
20250509,TX     ,202505     ,150015,20846,2,-,-, 
20250509,TX     ,202505     ,150015,20846,2,-,-, 
20250509,TX     ,202505     ,150016,20842,2,-,-, 
20250509,TX     ,202505     ,150016,20845,2,-,-, 
20250509,TX     ,202505     ,150017,20843,2,-,-, 
20250509,TX     ,202505     ,150017,20844,6,-,-, 
20250509,TX     ,202505     ,150017,20845,8,-,-, 
20250509,TX     ,202505     ,150017,20845,2,-,-, 
20250509,TX     ,202505     ,150018,20844,2,-,-, 
20250509,TX     ,202505     ,150018,20843,2,-,-, 
20250509,TX     ,202505     ,150018,20844,2,-,-, 
20250509,TX     ,202505     ,150019,20846,2,-,-, 
20250509,TX     ,202505     ,150019,20846,4,-,-, 
20250509,TX     ,202505     ,150019,20847,2,-,-, 
20250509,TX     ,202505     ,150019,20846,14,-,-, 
20250509,TX     ,202505     ,150021,20845,2,-,-, 
20250509,TX     ,202505     ,150021,20844,2,-,-, 
20250509,TX     ,202505     ,150022,20843,4,-,-, 
20250509,TX     ,202505     ,150022,20844,2,-,-, 
20250509,TX     ,202505     ,150022,20842,2,-,-, 
20250509,TX     ,202505     ,150022,20843,2,-,-, 
20250509,TX     ,202505     ,150023,20843,2,-,-, 
20250509,TX     ,202505     ,150023,20843,2,-,-, 
20250509,TX     ,202505     ,150024,20842,2,-,-, 
20250509,TX     ,202505     ,150024,20842,2,-,-, 
20250509,TX     ,202505     ,150024,20841,2,-,-, 
20250509,TX     ,202505     ,150024,20841,2,-,-, 
20250509,TX     ,202505     ,150024,20840,8,-,-, 
20250509,TX     ,202505     ,150024,20840,2,-,-, 
20250509,TX     ,202505     ,150024,20840,2,-,-, 
20250509,TX     ,202505     ,150024,20840,4,-,-, 
20250509,TX     ,202505     ,150024,20840,2,-,-, 
20250509,TX     ,202505     ,150024,20840,4,-,-, 
20250509,TX     ,202505     ,150024,20838,4,-,-, 
20250509,TX     ,202505     ,150024,20837,2,-,-, 
20250509,TX     ,202505     ,150024,20837,2,-,-, 
20250509,TX     ,202505     ,150024,20837,2,-,-, 
20250509,TX     ,202505     ,150024,20837,10,-,-, 
20250509,TX     ,202505     ,150024,20836,2,-,-, 
20250509,TX     ,202505     ,150024,20837,2,-,-, 
20250509,TX     ,202505     ,150024,20837,2,-,-, 
20250509,TX     ,202505     ,150024,20837,10,-,-, 
20250509,TX     ,202505     ,150024,20837,4,-,-, 
20250509,TX     ,202505     ,150027,20840,2,-,-, 
20250509,TX     ,202505     ,150027,20837,2,-,-, 
20250509,TX     ,202505     ,150027,20837,2,-,-, 
20250509,TX     ,202505     ,150027,20836,2,-,-, 
20250509,TX     ,202505     ,150027,20836,2,-,-, 
20250509,TX     ,202505     ,150027,20836,2,-,-, 
20250509,TX     ,202505     ,150027,20836,2,-,-, 
20250509,TX     ,202505     ,150027,20838,2,-,-, 
20250509,TX     ,202505     ,150027,20839,4,-,-, 
20250509,TX     ,202505     ,150027,20840,4,-,-, 
20250509,TX     ,202505     ,150028,20837,2,-,-, 
20250509,TX     ,202505     ,150028,20839,4,-,-, 
20250509,TX     ,202505     ,150028,20841,8,-,-, 
20250509,TX     ,202505     ,150028,20842,2,-,-, 
20250509,TX     ,202505     ,150028,20838,2,-,-, 
20250509,TX     ,202505     ,150029,20840,2,-,-, 
20250509,TX     ,202505     ,150030,20839,2,-,-, 
20250509,TX     ,202505     ,150030,20840,2,-,-, 
20250509,TX     ,202505     ,150031,20839,2,-,-, 
20250509,TX     ,202505     ,150032,20839,2,-,-, 
20250509,TX     ,202505     ,150032,20839,2,-,-, 
20250509,TX     ,202505     ,150032,20839,4,-,-, 
20250509,TX     ,202505     ,150032,20841,4,-,-, 
20250509,TX     ,202505     ,150034,20837,2,-,-, 
20250509,TX     ,202505     ,150035,20839,2,-,-, 
20250509,TX     ,202505     ,150035,20840,6,-,-, 
20250509,TX     ,202505     ,150035,20840,2,-,-, 
20250509,TX     ,202505     ,150036,20839,2,-,-, 
20250509,TX     ,202505     ,150036,20839,2,-,-, 
20250509,TX     ,202505     ,150036,20841,2,-,-, 
20250509,TX     ,202505     ,150036,20842,2,-,-, 
20250509,TX     ,202505     ,150037,20841,2,-,-, 
20250509,TX     ,202505     ,150037,20841,2,-,-, 
20250509,TX     ,202505     ,150037,20842,2,-,-, 
20250509,TX     ,202505     ,150037,20840,2,-,-, 
20250509,TX     ,202505     ,150038,20842,2,-,-, 
20250509,TX     ,202505     ,150038,20843,2,-,-, 
20250509,TX     ,202505     ,150038,20841,2,-,-, 
20250509,TX     ,202505     ,150038,20844,2,-,-, 
20250509,TX     ,202505     ,150038,20843,2,-,-, 
20250509,TX     ,202505     ,150038,20841,2,-,-, 
20250509,TX     ,202505     ,150039,20843,2,-,-, 
20250509,TX     ,202505     ,150039,20843,2,-,-, 
20250509,TX     ,202505     ,150040,20842,2,-,-, 
20250509,TX     ,202505     ,150040,20844,2,-,-, 
20250509,TX     ,202505     ,150040,20843,2,-,-, 
20250509,TX     ,202505     ,150040,20842,2,-,-, 
20250509,TX     ,202505     ,150040,20842,2,-,-, 
20250509,TX     ,202505     ,150042,20842,2,-,-, 
20250509,TX     ,202505     ,150042,20841,2,-,-, 
20250509,TX     ,202505     ,150042,20841,2,-,-, 
20250509,TX     ,202505     ,150042,20842,4,-,-, 
20250509,TX     ,202505     ,150042,20842,2,-,-, 
20250509,TX     ,202505     ,150044,20840,2,-,-, 
20250509,TX     ,202505     ,150044,20840,2,-,-, 
20250509,TX     ,202505     ,150046,20838,2,-,-, 
20250509,TX     ,202505     ,150046,20838,2,-,-, 
20250509,TX     ,202505     ,150046,20838,2,-,-, 
20250509,TX     ,202505     ,150046,20838,2,-,-, 
20250509,TX     ,202505     ,150047,20837,2,-,-, 
20250509,TX     ,202505     ,150047,20837,2,-,-, 
20250509,TX     ,202505     ,150047,20837,2,-,-, 
20250509,TX     ,202505     ,150047,20837,2,-,-, 
20250509,TX     ,202505     ,150047,20837,2,-,-, 
20250509,TX     ,202505     ,150047,20836,6,-,-, 
20250509,TX     ,202505     ,150047,20836,2,-,-, 
20250509,TX     ,202505     ,150047,20837,2,-,-, 
20250509,TX     ,202505     ,150049,20836,2,-,-, 
20250509,TX     ,202505     ,150049,20839,2,-,-, 
20250509,TX     ,202505     ,150050,20836,2,-,-, 
20250509,TX     ,202505     ,150050,20836,2,-,-, 
20250509,TX     ,202505     ,150051,20837,2,-,-, 
20250509,TX     ,202505     ,150051,20837,2,-,-, 
20250509,TX     ,202505     ,150052,20837,2,-,-, 
20250509,TX     ,202505     ,150053,20836,2,-,-, 
20250509,TX     ,202505     ,150053,20835,2,-,-, 
20250509,TX     ,202505     ,150054,20835,4,-,-, 
20250509,TX     ,202505     ,150055,20835,2,-,-, 
20250509,TX     ,202505     ,150055,20835,2,-,-, 
20250509,TX     ,202505     ,150055,20835,2,-,-, 
20250509,TX     ,202505     ,150056,20834,2,-,-, 
20250509,TX     ,202505     ,150056,20834,2,-,-, 
20250509,TX     ,202505     ,150056,20834,2,-,-, 
20250509,TX     ,202505     ,150056,20833,2,-,-, 
20250509,TX     ,202505     ,150056,20833,2,-,-, 
20250509,TX     ,202505     ,150056,20833,2,-,-, 
20250509,TX     ,202505     ,150057,20832,6,-,-, 
20250509,TX     ,202505     ,150057,20832,2,-,-, 
20250509,TX     ,202505     ,150057,20832,2,-,-, 
20250509,TX     ,202505     ,150058,20833,2,-,-, 
20250509,TX     ,202505     ,150059,20831,2,-,-, 
20250509,TX     ,202505     ,150059,20831,2,-,-, 
20250509,TX     ,202505     ,150059,20831,2,-,-, 
20250509,TX     ,202505     ,150059,20831,2,-,-, 
20250509,TX     ,202505     ,150059,20831,2,-,-, 
20250509,TX     ,202505     ,150059,20830,2,-,-, 
