Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250120,TX     ,202502     ,150000,23338,64,-,-,*
20250120,TX     ,202502     ,150000,23336,4,-,-, 
20250120,TX     ,202502     ,150000,23336,2,-,-, 
20250120,TX     ,202502     ,150000,23338,8,-,-, 
20250120,TX     ,202502     ,150000,23333,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23330,2,-,-, 
20250120,TX     ,202502     ,150000,23331,2,-,-, 
20250120,TX     ,202502     ,150000,23330,2,-,-, 
20250120,TX     ,202502     ,150000,23337,2,-,-, 
20250120,TX     ,202502     ,150000,23337,2,-,-, 
20250120,TX     ,202502     ,150000,23338,2,-,-, 
20250120,TX     ,202502     ,150000,23334,2,-,-, 
20250120,TX     ,202502     ,150000,23333,2,-,-, 
20250120,TX     ,202502     ,150000,23333,2,-,-, 
20250120,TX     ,202502     ,150000,23333,2,-,-, 
20250120,TX     ,202502     ,150000,23333,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23335,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23331,2,-,-, 
20250120,TX     ,202502     ,150000,23331,2,-,-, 
20250120,TX     ,202502     ,150000,23331,2,-,-, 
20250120,TX     ,202502     ,150000,23331,2,-,-, 
20250120,TX     ,202502     ,150000,23330,2,-,-, 
20250120,TX     ,202502     ,150000,23330,2,-,-, 
20250120,TX     ,202502     ,150000,23331,2,-,-, 
20250120,TX     ,202502     ,150000,23330,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,2,-,-, 
20250120,TX     ,202502     ,150000,23332,4,-,-, 
20250120,TX     ,202502     ,150001,23330,2,-,-, 
20250120,TX     ,202502     ,150001,23330,2,-,-, 
20250120,TX     ,202502     ,150001,23329,2,-,-, 
20250120,TX     ,202502     ,150001,23331,6,-,-, 
20250120,TX     ,202502     ,150001,23330,2,-,-, 
20250120,TX     ,202502     ,150001,23332,2,-,-, 
20250120,TX     ,202502     ,150001,23333,2,-,-, 
20250120,TX     ,202502     ,150001,23331,2,-,-, 
20250120,TX     ,202502     ,150002,23332,2,-,-, 
20250120,TX     ,202502     ,150002,23330,2,-,-, 
20250120,TX     ,202502     ,150002,23330,2,-,-, 
20250120,TX     ,202502     ,150003,23332,2,-,-, 
20250120,TX     ,202502     ,150003,23330,2,-,-, 
20250120,TX     ,202502     ,150003,23329,2,-,-, 
20250120,TX     ,202502     ,150003,23329,2,-,-, 
20250120,TX     ,202502     ,150003,23329,2,-,-, 
20250120,TX     ,202502     ,150003,23329,2,-,-, 
20250120,TX     ,202502     ,150003,23329,2,-,-, 
20250120,TX     ,202502     ,150003,23328,4,-,-, 
20250120,TX     ,202502     ,150003,23328,2,-,-, 
20250120,TX     ,202502     ,150004,23328,2,-,-, 
20250120,TX     ,202502     ,150004,23328,2,-,-, 
20250120,TX     ,202502     ,150004,23328,2,-,-, 
20250120,TX     ,202502     ,150004,23328,2,-,-, 
20250120,TX     ,202502     ,150004,23328,2,-,-, 
20250120,TX     ,202502     ,150004,23328,2,-,-, 
20250120,TX     ,202502     ,150004,23327,2,-,-, 
20250120,TX     ,202502     ,150004,23327,2,-,-, 
20250120,TX     ,202502     ,150004,23326,2,-,-, 
20250120,TX     ,202502     ,150006,23328,4,-,-, 
20250120,TX     ,202502     ,150006,23330,2,-,-, 
20250120,TX     ,202502     ,150006,23330,2,-,-, 
20250120,TX     ,202502     ,150007,23330,2,-,-, 
20250120,TX     ,202502     ,150008,23330,2,-,-, 
20250120,TX     ,202502     ,150008,23327,2,-,-, 
20250120,TX     ,202502     ,150008,23327,2,-,-, 
20250120,TX     ,202502     ,150008,23327,2,-,-, 
