Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20241210,TX     ,202412     ,150000,23081,60,-,-,*
20241210,TX     ,202412     ,150000,23086,2,-,-, 
20241210,TX     ,202412     ,150000,23081,2,-,-, 
20241210,TX     ,202412     ,150000,23081,2,-,-, 
20241210,TX     ,202412     ,150000,23087,2,-,-, 
20241210,TX     ,202412     ,150000,23088,4,-,-, 
20241210,TX     ,202412     ,150000,23089,2,-,-, 
20241210,TX     ,202412     ,150000,23090,8,-,-, 
20241210,TX     ,202412     ,150000,23091,2,-,-, 
20241210,TX     ,202412     ,150000,23091,2,-,-, 
20241210,TX     ,202412     ,150000,23092,4,-,-, 
20241210,TX     ,202412     ,150000,23093,4,-,-, 
20241210,TX     ,202412     ,150000,23086,2,-,-, 
20241210,TX     ,202412     ,150000,23091,2,-,-, 
20241210,TX     ,202412     ,150000,23092,2,-,-, 
20241210,TX     ,202412     ,150000,23095,2,-,-, 
20241210,TX     ,202412     ,150000,23095,2,-,-, 
20241210,TX     ,202412     ,150000,23088,2,-,-, 
20241210,TX     ,202412     ,150000,23096,2,-,-, 
20241210,TX     ,202412     ,150000,23096,2,-,-, 
20241210,TX     ,202412     ,150000,23096,2,-,-, 
20241210,TX     ,202412     ,150000,23097,2,-,-, 
20241210,TX     ,202412     ,150000,23098,4,-,-, 
20241210,TX     ,202412     ,150000,23095,2,-,-, 
20241210,TX     ,202412     ,150000,23094,2,-,-, 
20241210,TX     ,202412     ,150000,23096,2,-,-, 
20241210,TX     ,202412     ,150000,23097,2,-,-, 
20241210,TX     ,202412     ,150000,23098,2,-,-, 
20241210,TX     ,202412     ,150000,23099,2,-,-, 
20241210,TX     ,202412     ,150000,23099,2,-,-, 
20241210,TX     ,202412     ,150001,23091,2,-,-, 
20241210,TX     ,202412     ,150001,23091,2,-,-, 
20241210,TX     ,202412     ,150001,23098,2,-,-, 
20241210,TX     ,202412     ,150001,23094,12,-,-, 
20241210,TX     ,202412     ,150001,23091,2,-,-, 
20241210,TX     ,202412     ,150001,23092,2,-,-, 
20241210,TX     ,202412     ,150001,23092,2,-,-, 
20241210,TX     ,202412     ,150001,23091,2,-,-, 
20241210,TX     ,202412     ,150001,23090,2,-,-, 
20241210,TX     ,202412     ,150001,23090,4,-,-, 
20241210,TX     ,202412     ,150001,23090,2,-,-, 
20241210,TX     ,202412     ,150001,23089,2,-,-, 
20241210,TX     ,202412     ,150001,23090,2,-,-, 
20241210,TX     ,202412     ,150001,23090,2,-,-, 
20241210,TX     ,202412     ,150001,23090,2,-,-, 
20241210,TX     ,202412     ,150001,23089,2,-,-, 
20241210,TX     ,202412     ,150001,23090,2,-,-, 
20241210,TX     ,202412     ,150001,23090,2,-,-, 
20241210,TX     ,202412     ,150001,23089,2,-,-, 
20241210,TX     ,202412     ,150001,23088,2,-,-, 
20241210,TX     ,202412     ,150001,23089,2,-,-, 
20241210,TX     ,202412     ,150001,23096,2,-,-, 
20241210,TX     ,202412     ,150001,23089,2,-,-, 
20241210,TX     ,202412     ,150001,23088,2,-,-, 
20241210,TX     ,202412     ,150001,23089,2,-,-, 
20241210,TX     ,202412     ,150001,23088,2,-,-, 
20241210,TX     ,202412     ,150001,23087,2,-,-, 
20241210,TX     ,202412     ,150001,23087,2,-,-, 
20241210,TX     ,202412     ,150001,23087,2,-,-, 
20241210,TX     ,202412     ,150001,23086,2,-,-, 
20241210,TX     ,202412     ,150001,23086,2,-,-, 
20241210,TX     ,202412     ,150001,23085,2,-,-, 
20241210,TX     ,202412     ,150002,23087,2,-,-, 
20241210,TX     ,202412     ,150002,23087,2,-,-, 
20241210,TX     ,202412     ,150002,23094,2,-,-, 
20241210,TX     ,202412     ,150002,23093,2,-,-, 
20241210,TX     ,202412     ,150002,23096,2,-,-, 
20241210,TX     ,202412     ,150002,23097,2,-,-, 
20241210,TX     ,202412     ,150002,23096,2,-,-, 
20241210,TX     ,202412     ,150003,23095,2,-,-, 
20241210,TX     ,202412     ,150003,23092,2,-,-, 
20241210,TX     ,202412     ,150003,23091,2,-,-, 
20241210,TX     ,202412     ,150003,23095,2,-,-, 
20241210,TX     ,202412     ,150003,23096,2,-,-, 
20241210,TX     ,202412     ,150003,23096,2,-,-, 
20241210,TX     ,202412     ,150004,23096,2,-,-, 
20241210,TX     ,202412     ,150004,23096,2,-,-, 
20241210,TX     ,202412     ,150004,23093,2,-,-, 
20241210,TX     ,202412     ,150004,23092,2,-,-, 
20241210,TX     ,202412     ,150004,23096,2,-,-, 
20241210,TX     ,202412     ,150005,23092,2,-,-, 
20241210,TX     ,202412     ,150005,23091,2,-,-, 
20241210,TX     ,202412     ,150005,23095,2,-,-, 
20241210,TX     ,202412     ,150005,23096,2,-,-, 
20241210,TX     ,202412     ,150005,23096,2,-,-, 
20241210,TX     ,202412     ,150005,23096,2,-,-, 
20241210,TX     ,202412     ,150005,23093,2,-,-, 
20241210,TX     ,202412     ,150005,23092,2,-,-, 
20241210,TX     ,202412     ,150005,23092,2,-,-, 
20241210,TX     ,202412     ,150006,23096,2,-,-, 
20241210,TX     ,202412     ,150006,23097,4,-,-, 
20241210,TX     ,202412     ,150007,23098,2,-,-, 
20241210,TX     ,202412     ,150007,23099,2,-,-, 
20241210,TX     ,202412     ,150007,23100,18,-,-, 
20241210,TX     ,202412     ,150007,23102,2,-,-, 
20241210,TX     ,202412     ,150007,23103,4,-,-, 
20241210,TX     ,202412     ,150007,23104,4,-,-, 
20241210,TX     ,202412     ,150007,23104,2,-,-, 
20241210,TX     ,202412     ,150008,23103,2,-,-, 
20241210,TX     ,202412     ,150008,23104,4,-,-, 
20241210,TX     ,202412     ,150008,23101,2,-,-, 
20241210,TX     ,202412     ,150011,23104,2,-,-, 
20241210,TX     ,202412     ,150011,23102,2,-,-, 
20241210,TX     ,202412     ,150011,23102,2,-,-, 
20241210,TX     ,202412     ,150012,23104,2,-,-, 
20241210,TX     ,202412     ,150012,23104,2,-,-, 
20241210,TX     ,202412     ,150012,23100,2,-,-, 
20241210,TX     ,202412     ,150012,23100,2,-,-, 
20241210,TX     ,202412     ,150012,23102,2,-,-, 
20241210,TX     ,202412     ,150012,23099,2,-,-, 
20241210,TX     ,202412     ,150012,23099,2,-,-, 
20241210,TX     ,202412     ,150012,23098,4,-,-, 
20241210,TX     ,202412     ,150012,23097,2,-,-, 
20241210,TX     ,202412     ,150013,23096,2,-,-, 
20241210,TX     ,202412     ,150013,23096,2,-,-, 
20241210,TX     ,202412     ,150013,23100,2,-,-, 
20241210,TX     ,202412     ,150014,23096,2,-,-, 
20241210,TX     ,202412     ,150014,23099,2,-,-, 
20241210,TX     ,202412     ,150015,23097,2,-,-, 
20241210,TX     ,202412     ,150015,23096,2,-,-, 
20241210,TX     ,202412     ,150015,23097,2,-,-, 
20241210,TX     ,202412     ,150018,23097,2,-,-, 
20241210,TX     ,202412     ,150018,23099,2,-,-, 
20241210,TX     ,202412     ,150020,23097,2,-,-, 
20241210,TX     ,202412     ,150022,23097,2,-,-, 
20241210,TX     ,202412     ,150022,23097,2,-,-, 
20241210,TX     ,202412     ,150022,23096,2,-,-, 
20241210,TX     ,202412     ,150022,23098,2,-,-, 
20241210,TX     ,202412     ,150024,23095,2,-,-, 
20241210,TX     ,202412     ,150024,23095,2,-,-, 
20241210,TX     ,202412     ,150030,23094,2,-,-, 
20241210,TX     ,202412     ,150032,23091,2,-,-, 
20241210,TX     ,202412     ,150041,23094,2,-,-, 
20241210,TX     ,202412     ,150041,23094,4,-,-, 
20241210,TX     ,202412     ,150041,23092,2,-,-, 
20241210,TX     ,202412     ,150041,23092,2,-,-, 
20241210,TX     ,202412     ,150041,23092,2,-,-, 
20241210,TX     ,202412     ,150041,23092,2,-,-, 
20241210,TX     ,202412     ,150042,23094,2,-,-, 
20241210,TX     ,202412     ,150043,23094,2,-,-, 
20241210,TX     ,202412     ,150044,23093,2,-,-, 
20241210,TX     ,202412     ,150044,23092,2,-,-, 
20241210,TX     ,202412     ,150046,23092,2,-,-, 
20241210,TX     ,202412     ,150046,23091,2,-,-, 
20241210,TX     ,202412     ,150046,23091,2,-,-, 
20241210,TX     ,202412     ,150046,23091,2,-,-, 
20241210,TX     ,202412     ,150046,23091,4,-,-, 
20241210,TX     ,202412     ,150046,23091,6,-,-, 
20241210,TX     ,202412     ,150052,23090,2,-,-, 
20241210,TX     ,202412     ,150053,23090,2,-,-, 
20241210,TX     ,202412     ,150054,23090,2,-,-, 
20241210,TX     ,202412     ,150056,23089,2,-,-, 
20241210,TX     ,202412     ,150056,23091,2,-,-, 
20241210,TX     ,202412     ,150057,23092,2,-,-, 
20241210,TX     ,202412     ,150058,23092,2,-,-, 
20241210,TX     ,202412     ,150058,23091,2,-,-, 
20241210,TX     ,202412     ,150058,23091,2,-,-, 
20241210,TX     ,202412     ,150058,23090,2,-,-, 
20241210,TX     ,202412     ,150058,23090,2,-,-, 
20241210,TX     ,202412     ,150058,23089,2,-,-, 
20241210,TX     ,202412     ,150058,23089,2,-,-, 
20241210,TX     ,202412     ,150058,23089,2,-,-, 
20241210,TX     ,202412     ,150058,23089,4,-,-, 
20241210,TX     ,202412     ,150058,23089,2,-,-, 
20241210,TX     ,202412     ,150059,23092,4,-,-, 
20241210,TX     ,202412     ,150100,23093,4,-,-, 
20241210,TX     ,202412     ,150100,23094,12,-,-, 
20241210,TX     ,202412     ,150100,23094,4,-,-, 
20241210,TX     ,202412     ,150100,23091,2,-,-, 
20241210,TX     ,202412     ,150100,23091,2,-,-, 
20241210,TX     ,202412     ,150100,23091,2,-,-, 
20241210,TX     ,202412     ,150100,23091,2,-,-, 
20241210,TX     ,202412     ,150100,23091,2,-,-, 
20241210,TX     ,202412     ,150100,23091,2,-,-, 
20241210,TX     ,202412     ,150100,23090,2,-,-, 
20241210,TX     ,202412     ,150100,23090,2,-,-, 
20241210,TX     ,202412     ,150100,23090,2,-,-, 
20241210,TX     ,202412     ,150100,23089,2,-,-, 
20241210,TX     ,202412     ,150100,23089,2,-,-, 
20241210,TX     ,202412     ,150100,23089,2,-,-, 
20241210,TX     ,202412     ,150100,23089,2,-,-, 
20241210,TX     ,202412     ,150100,23088,2,-,-, 
20241210,TX     ,202412     ,150100,23088,2,-,-, 
20241210,TX     ,202412     ,150100,23086,2,-,-, 
20241210,TX     ,202412     ,150100,23087,2,-,-, 
20241210,TX     ,202412     ,150104,23090,2,-,-, 
20241210,TX     ,202412     ,150104,23089,2,-,-, 
20241210,TX     ,202412     ,150105,23089,2,-,-, 
20241210,TX     ,202412     ,150105,23088,2,-,-, 
20241210,TX     ,202412     ,150106,23087,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23084,2,-,-, 
20241210,TX     ,202412     ,150109,23085,4,-,-, 
20241210,TX     ,202412     ,150109,23087,4,-,-, 
20241210,TX     ,202412     ,150109,23087,2,-,-, 
20241210,TX     ,202412     ,150109,23087,2,-,-, 
20241210,TX     ,202412     ,150109,23084,2,-,-, 
20241210,TX     ,202412     ,150109,23084,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23083,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23085,2,-,-, 
20241210,TX     ,202412     ,150109,23086,2,-,-, 
