Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250527,TX     ,202506     ,150000,21227,134,-,-,*
20250527,TX     ,202506     ,150000,21226,6,-,-, 
20250527,TX     ,202506     ,150000,21232,2,-,-, 
20250527,TX     ,202506     ,150000,21232,2,-,-, 
20250527,TX     ,202506     ,150000,21232,8,-,-, 
20250527,TX     ,202506     ,150000,21230,2,-,-, 
20250527,TX     ,202506     ,150000,21232,2,-,-, 
20250527,TX     ,202506     ,150000,21233,8,-,-, 
20250527,TX     ,202506     ,150000,21234,2,-,-, 
20250527,TX     ,202506     ,150000,21236,10,-,-, 
20250527,TX     ,202506     ,150000,21237,6,-,-, 
20250527,TX     ,202506     ,150000,21238,10,-,-, 
20250527,TX     ,202506     ,150000,21239,8,-,-, 
20250527,TX     ,202506     ,150000,21240,2,-,-, 
20250527,TX     ,202506     ,150000,21241,10,-,-, 
20250527,TX     ,202506     ,150000,21241,2,-,-, 
20250527,TX     ,202506     ,150000,21242,4,-,-, 
20250527,TX     ,202506     ,150000,21243,2,-,-, 
20250527,TX     ,202506     ,150000,21243,2,-,-, 
20250527,TX     ,202506     ,150000,21241,2,-,-, 
20250527,TX     ,202506     ,150000,21243,2,-,-, 
20250527,TX     ,202506     ,150000,21241,2,-,-, 
20250527,TX     ,202506     ,150000,21243,2,-,-, 
20250527,TX     ,202506     ,150000,21240,2,-,-, 
20250527,TX     ,202506     ,150000,21243,2,-,-, 
20250527,TX     ,202506     ,150000,21244,4,-,-, 
20250527,TX     ,202506     ,150000,21240,2,-,-, 
20250527,TX     ,202506     ,150000,21242,2,-,-, 
20250527,TX     ,202506     ,150000,21240,2,-,-, 
20250527,TX     ,202506     ,150000,21243,2,-,-, 
20250527,TX     ,202506     ,150000,21244,4,-,-, 
20250527,TX     ,202506     ,150000,21244,4,-,-, 
20250527,TX     ,202506     ,150000,21244,4,-,-, 
20250527,TX     ,202506     ,150000,21244,2,-,-, 
20250527,TX     ,202506     ,150000,21244,4,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21243,2,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21242,2,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21242,2,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21241,2,-,-, 
20250527,TX     ,202506     ,150000,21241,2,-,-, 
20250527,TX     ,202506     ,150000,21240,2,-,-, 
20250527,TX     ,202506     ,150000,21244,2,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21246,2,-,-, 
20250527,TX     ,202506     ,150000,21245,2,-,-, 
20250527,TX     ,202506     ,150000,21242,2,-,-, 
20250527,TX     ,202506     ,150000,21241,2,-,-, 
20250527,TX     ,202506     ,150001,21241,2,-,-, 
20250527,TX     ,202506     ,150001,21244,2,-,-, 
20250527,TX     ,202506     ,150001,21241,2,-,-, 
20250527,TX     ,202506     ,150001,21244,2,-,-, 
20250527,TX     ,202506     ,150001,21240,2,-,-, 
20250527,TX     ,202506     ,150001,21243,2,-,-, 
20250527,TX     ,202506     ,150001,21244,2,-,-, 
20250527,TX     ,202506     ,150001,21240,2,-,-, 
20250527,TX     ,202506     ,150001,21239,2,-,-, 
20250527,TX     ,202506     ,150001,21240,2,-,-, 
20250527,TX     ,202506     ,150001,21240,2,-,-, 
20250527,TX     ,202506     ,150001,21241,2,-,-, 
20250527,TX     ,202506     ,150001,21238,2,-,-, 
20250527,TX     ,202506     ,150001,21238,2,-,-, 
20250527,TX     ,202506     ,150001,21238,2,-,-, 
20250527,TX     ,202506     ,150001,21239,2,-,-, 
20250527,TX     ,202506     ,150001,21238,2,-,-, 
20250527,TX     ,202506     ,150001,21239,2,-,-, 
20250527,TX     ,202506     ,150002,21234,2,-,-, 
20250527,TX     ,202506     ,150002,21237,2,-,-, 
20250527,TX     ,202506     ,150002,21239,2,-,-, 
20250527,TX     ,202506     ,150002,21235,2,-,-, 
20250527,TX     ,202506     ,150002,21235,2,-,-, 
20250527,TX     ,202506     ,150002,21234,2,-,-, 
20250527,TX     ,202506     ,150002,21234,2,-,-, 
20250527,TX     ,202506     ,150002,21234,2,-,-, 
20250527,TX     ,202506     ,150002,21233,2,-,-, 
20250527,TX     ,202506     ,150003,21237,2,-,-, 
20250527,TX     ,202506     ,150003,21237,2,-,-, 
20250527,TX     ,202506     ,150003,21233,2,-,-, 
20250527,TX     ,202506     ,150003,21237,4,-,-, 
20250527,TX     ,202506     ,150003,21233,2,-,-, 
20250527,TX     ,202506     ,150004,21235,4,-,-, 
20250527,TX     ,202506     ,150004,21235,2,-,-, 
20250527,TX     ,202506     ,150004,21233,2,-,-, 
20250527,TX     ,202506     ,150005,21232,2,-,-, 
20250527,TX     ,202506     ,150005,21232,2,-,-, 
