Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250214,TX     ,202502     ,150000,23169,86,-,-,*
20250214,TX     ,202502     ,150000,23169,4,-,-, 
20250214,TX     ,202502     ,150000,23168,2,-,-, 
20250214,TX     ,202502     ,150000,23168,2,-,-, 
20250214,TX     ,202502     ,150000,23170,2,-,-, 
20250214,TX     ,202502     ,150000,23172,2,-,-, 
20250214,TX     ,202502     ,150000,23173,2,-,-, 
20250214,TX     ,202502     ,150000,23168,2,-,-, 
20250214,TX     ,202502     ,150000,23168,4,-,-, 
20250214,TX     ,202502     ,150000,23168,2,-,-, 
20250214,TX     ,202502     ,150000,23168,2,-,-, 
20250214,TX     ,202502     ,150000,23170,2,-,-, 
20250214,TX     ,202502     ,150000,23170,2,-,-, 
20250214,TX     ,202502     ,150000,23168,2,-,-, 
20250214,TX     ,202502     ,150000,23168,4,-,-, 
20250214,TX     ,202502     ,150000,23171,2,-,-, 
20250214,TX     ,202502     ,150000,23169,2,-,-, 
20250214,TX     ,202502     ,150001,23171,2,-,-, 
20250214,TX     ,202502     ,150001,23172,2,-,-, 
20250214,TX     ,202502     ,150001,23168,2,-,-, 
20250214,TX     ,202502     ,150001,23170,2,-,-, 
20250214,TX     ,202502     ,150001,23170,2,-,-, 
20250214,TX     ,202502     ,150002,23173,2,-,-, 
20250214,TX     ,202502     ,150002,23173,2,-,-, 
20250214,TX     ,202502     ,150003,23171,2,-,-, 
20250214,TX     ,202502     ,150004,23173,2,-,-, 
20250214,TX     ,202502     ,150004,23174,2,-,-, 
20250214,TX     ,202502     ,150004,23175,10,-,-, 
20250214,TX     ,202502     ,150004,23173,2,-,-, 
20250214,TX     ,202502     ,150004,23172,2,-,-, 
20250214,TX     ,202502     ,150004,23172,2,-,-, 
20250214,TX     ,202502     ,150004,23172,2,-,-, 
20250214,TX     ,202502     ,150005,23173,2,-,-, 
20250214,TX     ,202502     ,150005,23174,2,-,-, 
20250214,TX     ,202502     ,150005,23175,2,-,-, 
20250214,TX     ,202502     ,150005,23174,2,-,-, 
20250214,TX     ,202502     ,150007,23177,4,-,-, 
20250214,TX     ,202502     ,150007,23178,4,-,-, 
20250214,TX     ,202502     ,150007,23178,4,-,-, 
20250214,TX     ,202502     ,150007,23179,2,-,-, 
20250214,TX     ,202502     ,150007,23180,2,-,-, 
20250214,TX     ,202502     ,150007,23177,2,-,-, 
20250214,TX     ,202502     ,150007,23180,2,-,-, 
20250214,TX     ,202502     ,150009,23179,2,-,-, 
20250214,TX     ,202502     ,150009,23179,2,-,-, 
20250214,TX     ,202502     ,150009,23182,4,-,-, 
20250214,TX     ,202502     ,150009,23179,2,-,-, 
20250214,TX     ,202502     ,150009,23179,2,-,-, 
20250214,TX     ,202502     ,150009,23183,4,-,-, 
20250214,TX     ,202502     ,150011,23179,2,-,-, 
20250214,TX     ,202502     ,150012,23181,2,-,-, 
20250214,TX     ,202502     ,150012,23182,4,-,-, 
20250214,TX     ,202502     ,150012,23183,2,-,-, 
20250214,TX     ,202502     ,150012,23183,2,-,-, 
20250214,TX     ,202502     ,150012,23184,4,-,-, 
20250214,TX     ,202502     ,150012,23185,2,-,-, 
20250214,TX     ,202502     ,150013,23182,2,-,-, 
20250214,TX     ,202502     ,150013,23182,2,-,-, 
20250214,TX     ,202502     ,150015,23184,2,-,-, 
20250214,TX     ,202502     ,150015,23185,6,-,-, 
20250214,TX     ,202502     ,150015,23186,2,-,-, 
20250214,TX     ,202502     ,150015,23187,2,-,-, 
20250214,TX     ,202502     ,150016,23188,14,-,-, 
20250214,TX     ,202502     ,150016,23188,4,-,-, 
20250214,TX     ,202502     ,150016,23185,2,-,-, 
20250214,TX     ,202502     ,150017,23188,4,-,-, 
20250214,TX     ,202502     ,150017,23187,2,-,-, 
20250214,TX     ,202502     ,150017,23189,2,-,-, 
20250214,TX     ,202502     ,150018,23189,2,-,-, 
20250214,TX     ,202502     ,150018,23187,2,-,-, 
20250214,TX     ,202502     ,150018,23186,8,-,-, 
20250214,TX     ,202502     ,150018,23186,2,-,-, 
20250214,TX     ,202502     ,150018,23185,2,-,-, 
20250214,TX     ,202502     ,150019,23187,2,-,-, 
20250214,TX     ,202502     ,150019,23184,2,-,-, 
20250214,TX     ,202502     ,150019,23185,2,-,-, 
20250214,TX     ,202502     ,150021,23184,4,-,-, 
20250214,TX     ,202502     ,150021,23185,2,-,-, 
20250214,TX     ,202502     ,150023,23186,2,-,-, 
20250214,TX     ,202502     ,150024,23187,2,-,-, 
20250214,TX     ,202502     ,150025,23184,2,-,-, 
20250214,TX     ,202502     ,150027,23189,2,-,-, 
20250214,TX     ,202502     ,150027,23190,4,-,-, 
20250214,TX     ,202502     ,150027,23188,2,-,-, 
20250214,TX     ,202502     ,150028,23191,2,-,-, 
20250214,TX     ,202502     ,150029,23187,2,-,-, 
20250214,TX     ,202502     ,150029,23187,2,-,-, 
20250214,TX     ,202502     ,150029,23187,2,-,-, 
20250214,TX     ,202502     ,150030,23189,4,-,-, 
20250214,TX     ,202502     ,150030,23186,2,-,-, 
20250214,TX     ,202502     ,150030,23186,2,-,-, 
20250214,TX     ,202502     ,150030,23188,2,-,-, 
20250214,TX     ,202502     ,150031,23189,2,-,-, 
20250214,TX     ,202502     ,150032,23185,2,-,-, 
20250214,TX     ,202502     ,150032,23185,2,-,-, 
20250214,TX     ,202502     ,150036,23186,2,-,-, 
20250214,TX     ,202502     ,150040,23186,6,-,-, 
20250214,TX     ,202502     ,150040,23185,2,-,-, 
20250214,TX     ,202502     ,150040,23185,2,-,-, 
20250214,TX     ,202502     ,150040,23185,2,-,-, 
20250214,TX     ,202502     ,150041,23186,2,-,-, 
20250214,TX     ,202502     ,150042,23185,2,-,-, 
20250214,TX     ,202502     ,150042,23185,2,-,-, 
20250214,TX     ,202502     ,150043,23187,2,-,-, 
20250214,TX     ,202502     ,150044,23187,2,-,-, 
20250214,TX     ,202502     ,150044,23188,2,-,-, 
20250214,TX     ,202502     ,150048,23188,2,-,-, 
20250214,TX     ,202502     ,150049,23188,4,-,-, 
20250214,TX     ,202502     ,150049,23189,6,-,-, 
20250214,TX     ,202502     ,150049,23190,8,-,-, 
20250214,TX     ,202502     ,150049,23191,6,-,-, 
20250214,TX     ,202502     ,150049,23192,10,-,-, 
20250214,TX     ,202502     ,150050,23189,2,-,-, 
20250214,TX     ,202502     ,150050,23189,2,-,-, 
20250214,TX     ,202502     ,150050,23188,2,-,-, 
20250214,TX     ,202502     ,150050,23188,2,-,-, 
20250214,TX     ,202502     ,150050,23188,2,-,-, 
20250214,TX     ,202502     ,150050,23188,2,-,-, 
20250214,TX     ,202502     ,150050,23188,4,-,-, 
20250214,TX     ,202502     ,150050,23190,4,-,-, 
20250214,TX     ,202502     ,150050,23189,2,-,-, 
20250214,TX     ,202502     ,150050,23188,2,-,-, 
20250214,TX     ,202502     ,150050,23188,2,-,-, 
20250214,TX     ,202502     ,150050,23190,8,-,-, 
20250214,TX     ,202502     ,150050,23191,4,-,-, 
20250214,TX     ,202502     ,150050,23189,2,-,-, 
20250214,TX     ,202502     ,150051,23192,2,-,-, 
20250214,TX     ,202502     ,150051,23192,2,-,-, 
20250214,TX     ,202502     ,150051,23190,2,-,-, 
20250214,TX     ,202502     ,150051,23190,2,-,-, 
20250214,TX     ,202502     ,150051,23192,2,-,-, 
20250214,TX     ,202502     ,150051,23189,2,-,-, 
20250214,TX     ,202502     ,150051,23189,2,-,-, 
20250214,TX     ,202502     ,150051,23189,2,-,-, 
20250214,TX     ,202502     ,150051,23191,2,-,-, 
20250214,TX     ,202502     ,150052,23191,4,-,-, 
20250214,TX     ,202502     ,150053,23190,2,-,-, 
