Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250203,TX     ,202502     ,150000,22612,118,-,-,*
20250203,TX     ,202502     ,150000,22612,2,-,-, 
20250203,TX     ,202502     ,150000,22611,2,-,-, 
20250203,TX     ,202502     ,150000,22611,2,-,-, 
20250203,TX     ,202502     ,150000,22608,2,-,-, 
20250203,TX     ,202502     ,150000,22606,2,-,-, 
20250203,TX     ,202502     ,150000,22606,4,-,-, 
20250203,TX     ,202502     ,150000,22606,2,-,-, 
20250203,TX     ,202502     ,150000,22606,2,-,-, 
20250203,TX     ,202502     ,150000,22606,2,-,-, 
20250203,TX     ,202502     ,150000,22606,2,-,-, 
20250203,TX     ,202502     ,150000,22606,2,-,-, 
20250203,TX     ,202502     ,150000,22605,2,-,-, 
20250203,TX     ,202502     ,150000,22603,2,-,-, 
20250203,TX     ,202502     ,150000,22612,4,-,-, 
20250203,TX     ,202502     ,150000,22603,2,-,-, 
20250203,TX     ,202502     ,150000,22603,8,-,-, 
20250203,TX     ,202502     ,150000,22608,2,-,-, 
20250203,TX     ,202502     ,150000,22606,2,-,-, 
20250203,TX     ,202502     ,150000,22605,2,-,-, 
20250203,TX     ,202502     ,150000,22604,2,-,-, 
20250203,TX     ,202502     ,150000,22605,2,-,-, 
20250203,TX     ,202502     ,150001,22607,2,-,-, 
20250203,TX     ,202502     ,150001,22608,2,-,-, 
20250203,TX     ,202502     ,150001,22605,2,-,-, 
20250203,TX     ,202502     ,150001,22602,2,-,-, 
20250203,TX     ,202502     ,150002,22605,2,-,-, 
20250203,TX     ,202502     ,150002,22605,2,-,-, 
20250203,TX     ,202502     ,150002,22605,2,-,-, 
20250203,TX     ,202502     ,150002,22606,2,-,-, 
20250203,TX     ,202502     ,150002,22606,4,-,-, 
20250203,TX     ,202502     ,150003,22604,2,-,-, 
20250203,TX     ,202502     ,150004,22606,4,-,-, 
20250203,TX     ,202502     ,150005,22605,4,-,-, 
20250203,TX     ,202502     ,150005,22606,6,-,-, 
20250203,TX     ,202502     ,150005,22607,10,-,-, 
20250203,TX     ,202502     ,150005,22605,2,-,-, 
20250203,TX     ,202502     ,150005,22604,2,-,-, 
20250203,TX     ,202502     ,150005,22604,2,-,-, 
20250203,TX     ,202502     ,150005,22606,2,-,-, 
20250203,TX     ,202502     ,150005,22607,2,-,-, 
20250203,TX     ,202502     ,150005,22606,2,-,-, 
20250203,TX     ,202502     ,150005,22606,2,-,-, 
20250203,TX     ,202502     ,150005,22606,2,-,-, 
20250203,TX     ,202502     ,150005,22607,6,-,-, 
20250203,TX     ,202502     ,150005,22608,2,-,-, 
20250203,TX     ,202502     ,150006,22608,10,-,-, 
20250203,TX     ,202502     ,150006,22609,14,-,-, 
20250203,TX     ,202502     ,150006,22610,6,-,-, 
20250203,TX     ,202502     ,150006,22609,2,-,-, 
20250203,TX     ,202502     ,150006,22611,4,-,-, 
20250203,TX     ,202502     ,150006,22609,2,-,-, 
20250203,TX     ,202502     ,150006,22608,2,-,-, 
20250203,TX     ,202502     ,150006,22609,2,-,-, 
20250203,TX     ,202502     ,150006,22608,2,-,-, 
20250203,TX     ,202502     ,150006,22607,2,-,-, 
20250203,TX     ,202502     ,150006,22609,2,-,-, 
20250203,TX     ,202502     ,150006,22610,2,-,-, 
20250203,TX     ,202502     ,150006,22610,6,-,-, 
20250203,TX     ,202502     ,150007,22610,2,-,-, 
20250203,TX     ,202502     ,150007,22611,2,-,-, 
20250203,TX     ,202502     ,150007,22610,2,-,-, 
20250203,TX     ,202502     ,150007,22609,2,-,-, 
20250203,TX     ,202502     ,150007,22609,2,-,-, 
20250203,TX     ,202502     ,150007,22608,2,-,-, 
20250203,TX     ,202502     ,150009,22606,2,-,-, 
20250203,TX     ,202502     ,150009,22606,2,-,-, 
20250203,TX     ,202502     ,150009,22606,4,-,-, 
20250203,TX     ,202502     ,150011,22607,2,-,-, 
20250203,TX     ,202502     ,150011,22607,2,-,-, 
20250203,TX     ,202502     ,150011,22606,2,-,-, 
20250203,TX     ,202502     ,150012,22607,2,-,-, 
20250203,TX     ,202502     ,150012,22607,2,-,-, 
20250203,TX     ,202502     ,150013,22609,10,-,-, 
20250203,TX     ,202502     ,150013,22610,2,-,-, 
20250203,TX     ,202502     ,150013,22609,2,-,-, 
20250203,TX     ,202502     ,150014,22609,2,-,-, 
20250203,TX     ,202502     ,150014,22610,4,-,-, 
20250203,TX     ,202502     ,150015,22609,2,-,-, 
20250203,TX     ,202502     ,150015,22609,2,-,-, 
20250203,TX     ,202502     ,150018,22611,2,-,-, 
20250203,TX     ,202502     ,150020,22611,4,-,-, 
20250203,TX     ,202502     ,150020,22612,2,-,-, 
