Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250113,TX     ,202501     ,150000,22543,38,-,-,*
20250113,TX     ,202501     ,150000,22549,2,-,-, 
20250113,TX     ,202501     ,150000,22544,2,-,-, 
20250113,TX     ,202501     ,150000,22543,2,-,-, 
20250113,TX     ,202501     ,150000,22540,2,-,-, 
20250113,TX     ,202501     ,150000,22549,2,-,-, 
20250113,TX     ,202501     ,150000,22550,2,-,-, 
20250113,TX     ,202501     ,150000,22550,2,-,-, 
20250113,TX     ,202501     ,150000,22554,2,-,-, 
20250113,TX     ,202501     ,150000,22555,6,-,-, 
20250113,TX     ,202501     ,150000,22556,2,-,-, 
20250113,TX     ,202501     ,150000,22541,2,-,-, 
20250113,TX     ,202501     ,150000,22540,2,-,-, 
20250113,TX     ,202501     ,150000,22557,2,-,-, 
20250113,TX     ,202501     ,150000,22543,2,-,-, 
20250113,TX     ,202501     ,150000,22545,2,-,-, 
20250113,TX     ,202501     ,150000,22540,2,-,-, 
20250113,TX     ,202501     ,150001,22552,2,-,-, 
20250113,TX     ,202501     ,150001,22542,2,-,-, 
20250113,TX     ,202501     ,150001,22549,2,-,-, 
20250113,TX     ,202501     ,150001,22543,2,-,-, 
20250113,TX     ,202501     ,150001,22543,2,-,-, 
20250113,TX     ,202501     ,150001,22552,2,-,-, 
20250113,TX     ,202501     ,150002,22552,2,-,-, 
20250113,TX     ,202501     ,150002,22554,2,-,-, 
20250113,TX     ,202501     ,150002,22556,4,-,-, 
20250113,TX     ,202501     ,150002,22557,2,-,-, 
20250113,TX     ,202501     ,150002,22558,4,-,-, 
20250113,TX     ,202501     ,150002,22559,2,-,-, 
20250113,TX     ,202501     ,150002,22560,2,-,-, 
20250113,TX     ,202501     ,150002,22562,2,-,-, 
20250113,TX     ,202501     ,150002,22563,2,-,-, 
20250113,TX     ,202501     ,150002,22553,2,-,-, 
20250113,TX     ,202501     ,150002,22553,2,-,-, 
20250113,TX     ,202501     ,150002,22552,2,-,-, 
20250113,TX     ,202501     ,150002,22553,2,-,-, 
20250113,TX     ,202501     ,150002,22555,2,-,-, 
20250113,TX     ,202501     ,150002,22563,4,-,-, 
20250113,TX     ,202501     ,150002,22563,4,-,-, 
20250113,TX     ,202501     ,150002,22564,4,-,-, 
20250113,TX     ,202501     ,150002,22563,2,-,-, 
20250113,TX     ,202501     ,150003,22564,4,-,-, 
20250113,TX     ,202501     ,150003,22558,2,-,-, 
20250113,TX     ,202501     ,150003,22564,2,-,-, 
20250113,TX     ,202501     ,150003,22565,4,-,-, 
20250113,TX     ,202501     ,150003,22565,2,-,-, 
20250113,TX     ,202501     ,150003,22565,2,-,-, 
20250113,TX     ,202501     ,150003,22565,2,-,-, 
20250113,TX     ,202501     ,150003,22565,2,-,-, 
20250113,TX     ,202501     ,150003,22565,2,-,-, 
20250113,TX     ,202501     ,150003,22566,2,-,-, 
20250113,TX     ,202501     ,150003,22566,4,-,-, 
20250113,TX     ,202501     ,150003,22566,8,-,-, 
20250113,TX     ,202501     ,150003,22569,2,-,-, 
20250113,TX     ,202501     ,150003,22570,2,-,-, 
20250113,TX     ,202501     ,150003,22571,2,-,-, 
20250113,TX     ,202501     ,150003,22572,2,-,-, 
20250113,TX     ,202501     ,150003,22574,2,-,-, 
20250113,TX     ,202501     ,150004,22575,2,-,-, 
20250113,TX     ,202501     ,150004,22577,2,-,-, 
20250113,TX     ,202501     ,150004,22574,4,-,-, 
20250113,TX     ,202501     ,150004,22573,2,-,-, 
20250113,TX     ,202501     ,150004,22574,2,-,-, 
20250113,TX     ,202501     ,150004,22575,2,-,-, 
20250113,TX     ,202501     ,150004,22575,2,-,-, 
20250113,TX     ,202501     ,150004,22576,2,-,-, 
20250113,TX     ,202501     ,150005,22576,2,-,-, 
20250113,TX     ,202501     ,150005,22578,2,-,-, 
20250113,TX     ,202501     ,150005,22579,2,-,-, 
20250113,TX     ,202501     ,150005,22576,2,-,-, 
20250113,TX     ,202501     ,150005,22577,2,-,-, 
20250113,TX     ,202501     ,150005,22577,2,-,-, 
20250113,TX     ,202501     ,150005,22577,2,-,-, 
20250113,TX     ,202501     ,150006,22576,2,-,-, 
20250113,TX     ,202501     ,150006,22574,2,-,-, 
20250113,TX     ,202501     ,150006,22574,2,-,-, 
20250113,TX     ,202501     ,150006,22573,4,-,-, 
20250113,TX     ,202501     ,150006,22573,2,-,-, 
20250113,TX     ,202501     ,150006,22572,2,-,-, 
20250113,TX     ,202501     ,150006,22572,2,-,-, 
20250113,TX     ,202501     ,150006,22572,2,-,-, 
20250113,TX     ,202501     ,150006,22572,2,-,-, 
20250113,TX     ,202501     ,150006,22573,2,-,-, 
20250113,TX     ,202501     ,150006,22573,2,-,-, 
20250113,TX     ,202501     ,150006,22574,2,-,-, 
20250113,TX     ,202501     ,150006,22575,2,-,-, 
20250113,TX     ,202501     ,150006,22575,2,-,-, 
20250113,TX     ,202501     ,150006,22576,2,-,-, 
20250113,TX     ,202501     ,150007,22577,4,-,-, 
20250113,TX     ,202501     ,150007,22573,2,-,-, 
20250113,TX     ,202501     ,150007,22578,2,-,-, 
20250113,TX     ,202501     ,150007,22578,2,-,-, 
20250113,TX     ,202501     ,150007,22579,2,-,-, 
