Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250103,TX     ,202501     ,150000,22977,114,-,-,*
20250103,TX     ,202501     ,150000,22973,2,-,-, 
20250103,TX     ,202501     ,150000,22973,2,-,-, 
20250103,TX     ,202501     ,150000,22972,2,-,-, 
20250103,TX     ,202501     ,150000,22972,2,-,-, 
20250103,TX     ,202501     ,150000,22972,2,-,-, 
20250103,TX     ,202501     ,150000,22971,2,-,-, 
20250103,TX     ,202501     ,150000,22971,2,-,-, 
20250103,TX     ,202501     ,150000,22970,2,-,-, 
20250103,TX     ,202501     ,150000,22970,2,-,-, 
20250103,TX     ,202501     ,150000,22970,2,-,-, 
20250103,TX     ,202501     ,150000,22970,2,-,-, 
20250103,TX     ,202501     ,150000,22970,2,-,-, 
20250103,TX     ,202501     ,150000,22970,2,-,-, 
20250103,TX     ,202501     ,150000,22969,2,-,-, 
20250103,TX     ,202501     ,150000,22969,2,-,-, 
20250103,TX     ,202501     ,150000,22968,4,-,-, 
20250103,TX     ,202501     ,150000,22968,2,-,-, 
20250103,TX     ,202501     ,150000,22968,2,-,-, 
20250103,TX     ,202501     ,150000,22967,2,-,-, 
20250103,TX     ,202501     ,150000,22968,2,-,-, 
20250103,TX     ,202501     ,150000,22967,2,-,-, 
20250103,TX     ,202501     ,150000,22967,2,-,-, 
20250103,TX     ,202501     ,150000,22967,2,-,-, 
20250103,TX     ,202501     ,150000,22967,2,-,-, 
20250103,TX     ,202501     ,150000,22967,2,-,-, 
20250103,TX     ,202501     ,150001,22966,2,-,-, 
20250103,TX     ,202501     ,150001,22966,2,-,-, 
20250103,TX     ,202501     ,150001,22966,2,-,-, 
20250103,TX     ,202501     ,150001,22966,2,-,-, 
20250103,TX     ,202501     ,150001,22966,2,-,-, 
20250103,TX     ,202501     ,150001,22966,4,-,-, 
20250103,TX     ,202501     ,150001,22966,2,-,-, 
20250103,TX     ,202501     ,150001,22965,4,-,-, 
20250103,TX     ,202501     ,150001,22964,2,-,-, 
20250103,TX     ,202501     ,150001,22967,2,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150001,22964,2,-,-, 
20250103,TX     ,202501     ,150001,22964,2,-,-, 
20250103,TX     ,202501     ,150001,22964,2,-,-, 
20250103,TX     ,202501     ,150001,22963,2,-,-, 
20250103,TX     ,202501     ,150001,22963,2,-,-, 
20250103,TX     ,202501     ,150001,22963,2,-,-, 
20250103,TX     ,202501     ,150001,22963,2,-,-, 
20250103,TX     ,202501     ,150001,22968,2,-,-, 
20250103,TX     ,202501     ,150001,22968,2,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150001,22967,2,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150001,22964,2,-,-, 
20250103,TX     ,202501     ,150001,22968,4,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150001,22964,2,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150001,22965,2,-,-, 
20250103,TX     ,202501     ,150002,22964,2,-,-, 
20250103,TX     ,202501     ,150002,22963,2,-,-, 
20250103,TX     ,202501     ,150002,22967,2,-,-, 
20250103,TX     ,202501     ,150002,22966,2,-,-, 
20250103,TX     ,202501     ,150002,22966,2,-,-, 
20250103,TX     ,202501     ,150002,22966,4,-,-, 
20250103,TX     ,202501     ,150002,22965,2,-,-, 
20250103,TX     ,202501     ,150002,22965,2,-,-, 
20250103,TX     ,202501     ,150003,22968,2,-,-, 
20250103,TX     ,202501     ,150003,22969,2,-,-, 
20250103,TX     ,202501     ,150003,22965,2,-,-, 
20250103,TX     ,202501     ,150003,22967,2,-,-, 
20250103,TX     ,202501     ,150003,22964,2,-,-, 
20250103,TX     ,202501     ,150003,22964,2,-,-, 
20250103,TX     ,202501     ,150003,22964,2,-,-, 
20250103,TX     ,202501     ,150003,22966,2,-,-, 
20250103,TX     ,202501     ,150003,22967,2,-,-, 
20250103,TX     ,202501     ,150003,22968,6,-,-, 
20250103,TX     ,202501     ,150003,22969,8,-,-, 
20250103,TX     ,202501     ,150003,22970,12,-,-, 
20250103,TX     ,202501     ,150003,22971,4,-,-, 
20250103,TX     ,202501     ,150003,22972,4,-,-, 
20250103,TX     ,202501     ,150003,22973,4,-,-, 
20250103,TX     ,202501     ,150003,22974,6,-,-, 
20250103,TX     ,202501     ,150003,22975,2,-,-, 
20250103,TX     ,202501     ,150003,22976,20,-,-, 
20250103,TX     ,202501     ,150003,22969,2,-,-, 
20250103,TX     ,202501     ,150005,22970,2,-,-, 
20250103,TX     ,202501     ,150005,22970,2,-,-, 
20250103,TX     ,202501     ,150006,22970,2,-,-, 
20250103,TX     ,202501     ,150006,22970,2,-,-, 
20250103,TX     ,202501     ,150007,22969,8,-,-, 
20250103,TX     ,202501     ,150007,22969,2,-,-, 
20250103,TX     ,202501     ,150007,22968,2,-,-, 
20250103,TX     ,202501     ,150007,22968,2,-,-, 
20250103,TX     ,202501     ,150007,22967,2,-,-, 
20250103,TX     ,202501     ,150007,22966,2,-,-, 
20250103,TX     ,202501     ,150007,22969,2,-,-, 
20250103,TX     ,202501     ,150007,22966,2,-,-, 
20250103,TX     ,202501     ,150007,22966,2,-,-, 
20250103,TX     ,202501     ,150008,22966,2,-,-, 
20250103,TX     ,202501     ,150008,22967,2,-,-, 
20250103,TX     ,202501     ,150009,22966,2,-,-, 
20250103,TX     ,202501     ,150009,22966,2,-,-, 
20250103,TX     ,202501     ,150009,22966,2,-,-, 
20250103,TX     ,202501     ,150009,22967,4,-,-, 
20250103,TX     ,202501     ,150010,22967,2,-,-, 
20250103,TX     ,202501     ,150010,22967,4,-,-, 
20250103,TX     ,202501     ,150010,22967,2,-,-, 
20250103,TX     ,202501     ,150011,22968,2,-,-, 
20250103,TX     ,202501     ,150011,22969,8,-,-, 
20250103,TX     ,202501     ,150011,22970,10,-,-, 
20250103,TX     ,202501     ,150011,22971,10,-,-, 
20250103,TX     ,202501     ,150011,22972,6,-,-, 
20250103,TX     ,202501     ,150011,22973,14,-,-, 
20250103,TX     ,202501     ,150011,22974,10,-,-, 
20250103,TX     ,202501     ,150011,22975,2,-,-, 
20250103,TX     ,202501     ,150011,22976,6,-,-, 
