Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20241122,TX     ,202412     ,150000,23064,244,-,-,*
20241122,TX     ,202412     ,150000,23063,4,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23062,2,-,-, 
20241122,TX     ,202412     ,150000,23061,4,-,-, 
20241122,TX     ,202412     ,150000,23061,2,-,-, 
20241122,TX     ,202412     ,150000,23061,2,-,-, 
20241122,TX     ,202412     ,150000,23060,2,-,-, 
20241122,TX     ,202412     ,150000,23058,2,-,-, 
20241122,TX     ,202412     ,150000,23065,4,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23066,10,-,-, 
20241122,TX     ,202412     ,150000,23065,4,-,-, 
20241122,TX     ,202412     ,150000,23061,2,-,-, 
20241122,TX     ,202412     ,150000,23062,2,-,-, 
20241122,TX     ,202412     ,150000,23064,2,-,-, 
20241122,TX     ,202412     ,150000,23064,4,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23064,8,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23065,2,-,-, 
20241122,TX     ,202412     ,150000,23061,2,-,-, 
20241122,TX     ,202412     ,150000,23065,4,-,-, 
20241122,TX     ,202412     ,150000,23066,2,-,-, 
20241122,TX     ,202412     ,150000,23067,4,-,-, 
20241122,TX     ,202412     ,150000,23068,10,-,-, 
20241122,TX     ,202412     ,150000,23069,6,-,-, 
20241122,TX     ,202412     ,150000,23067,2,-,-, 
20241122,TX     ,202412     ,150000,23069,2,-,-, 
20241122,TX     ,202412     ,150000,23069,2,-,-, 
20241122,TX     ,202412     ,150000,23069,2,-,-, 
20241122,TX     ,202412     ,150000,23069,2,-,-, 
20241122,TX     ,202412     ,150000,23069,2,-,-, 
20241122,TX     ,202412     ,150000,23069,2,-,-, 
20241122,TX     ,202412     ,150000,23070,2,-,-, 
20241122,TX     ,202412     ,150000,23070,4,-,-, 
20241122,TX     ,202412     ,150000,23070,2,-,-, 
20241122,TX     ,202412     ,150000,23070,8,-,-, 
20241122,TX     ,202412     ,150000,23071,10,-,-, 
20241122,TX     ,202412     ,150000,23072,4,-,-, 
20241122,TX     ,202412     ,150000,23072,6,-,-, 
20241122,TX     ,202412     ,150000,23073,2,-,-, 
20241122,TX     ,202412     ,150000,23073,8,-,-, 
20241122,TX     ,202412     ,150000,23074,2,-,-, 
20241122,TX     ,202412     ,150000,23074,2,-,-, 
20241122,TX     ,202412     ,150000,23075,10,-,-, 
20241122,TX     ,202412     ,150000,23075,2,-,-, 
20241122,TX     ,202412     ,150000,23076,4,-,-, 
20241122,TX     ,202412     ,150000,23076,8,-,-, 
20241122,TX     ,202412     ,150000,23077,2,-,-, 
20241122,TX     ,202412     ,150000,23077,2,-,-, 
20241122,TX     ,202412     ,150000,23078,2,-,-, 
20241122,TX     ,202412     ,150000,23079,2,-,-, 
20241122,TX     ,202412     ,150000,23079,2,-,-, 
20241122,TX     ,202412     ,150000,23079,6,-,-, 
20241122,TX     ,202412     ,150000,23079,2,-,-, 
20241122,TX     ,202412     ,150000,23079,2,-,-, 
20241122,TX     ,202412     ,150000,23080,6,-,-, 
20241122,TX     ,202412     ,150000,23080,10,-,-, 
20241122,TX     ,202412     ,150000,23080,2,-,-, 
20241122,TX     ,202412     ,150000,23081,2,-,-, 
20241122,TX     ,202412     ,150000,23081,4,-,-, 
20241122,TX     ,202412     ,150000,23082,8,-,-, 
20241122,TX     ,202412     ,150000,23083,4,-,-, 
20241122,TX     ,202412     ,150000,23084,2,-,-, 
20241122,TX     ,202412     ,150000,23084,2,-,-, 
20241122,TX     ,202412     ,150000,23084,4,-,-, 
20241122,TX     ,202412     ,150000,23084,2,-,-, 
20241122,TX     ,202412     ,150000,23084,2,-,-, 
20241122,TX     ,202412     ,150000,23084,2,-,-, 
20241122,TX     ,202412     ,150000,23084,4,-,-, 
20241122,TX     ,202412     ,150000,23077,2,-,-, 
20241122,TX     ,202412     ,150000,23077,4,-,-, 
20241122,TX     ,202412     ,150000,23084,2,-,-, 
20241122,TX     ,202412     ,150000,23084,2,-,-, 
20241122,TX     ,202412     ,150000,23085,2,-,-, 
20241122,TX     ,202412     ,150000,23085,2,-,-, 
20241122,TX     ,202412     ,150000,23085,4,-,-, 
20241122,TX     ,202412     ,150000,23085,2,-,-, 
20241122,TX     ,202412     ,150000,23086,2,-,-, 
20241122,TX     ,202412     ,150000,23086,6,-,-, 
20241122,TX     ,202412     ,150000,23087,4,-,-, 
20241122,TX     ,202412     ,150000,23087,4,-,-, 
20241122,TX     ,202412     ,150000,23087,8,-,-, 
20241122,TX     ,202412     ,150000,23088,2,-,-, 
20241122,TX     ,202412     ,150000,23088,6,-,-, 
20241122,TX     ,202412     ,150000,23088,4,-,-, 
20241122,TX     ,202412     ,150000,23088,4,-,-, 
20241122,TX     ,202412     ,150000,23088,2,-,-, 
20241122,TX     ,202412     ,150000,23089,2,-,-, 
20241122,TX     ,202412     ,150000,23089,4,-,-, 
20241122,TX     ,202412     ,150000,23089,2,-,-, 
20241122,TX     ,202412     ,150000,23089,2,-,-, 
20241122,TX     ,202412     ,150000,23082,2,-,-, 
20241122,TX     ,202412     ,150000,23088,4,-,-, 
20241122,TX     ,202412     ,150000,23088,2,-,-, 
20241122,TX     ,202412     ,150000,23086,2,-,-, 
20241122,TX     ,202412     ,150000,23088,2,-,-, 
20241122,TX     ,202412     ,150000,23085,2,-,-, 
20241122,TX     ,202412     ,150000,23085,2,-,-, 
20241122,TX     ,202412     ,150000,23085,2,-,-, 
20241122,TX     ,202412     ,150000,23085,2,-,-, 
20241122,TX     ,202412     ,150000,23088,2,-,-, 
20241122,TX     ,202412     ,150000,23089,2,-,-, 
20241122,TX     ,202412     ,150000,23089,2,-,-, 
20241122,TX     ,202412     ,150000,23089,2,-,-, 
20241122,TX     ,202412     ,150000,23090,2,-,-, 
20241122,TX     ,202412     ,150000,23090,48,-,-, 
20241122,TX     ,202412     ,150000,23091,10,-,-, 
20241122,TX     ,202412     ,150000,23092,2,-,-, 
20241122,TX     ,202412     ,150000,23092,2,-,-, 
20241122,TX     ,202412     ,150000,23091,2,-,-, 
20241122,TX     ,202412     ,150000,23091,2,-,-, 
20241122,TX     ,202412     ,150000,23092,2,-,-, 
20241122,TX     ,202412     ,150000,23093,2,-,-, 
20241122,TX     ,202412     ,150000,23093,4,-,-, 
20241122,TX     ,202412     ,150000,23093,2,-,-, 
20241122,TX     ,202412     ,150000,23093,2,-,-, 
20241122,TX     ,202412     ,150000,23094,4,-,-, 
20241122,TX     ,202412     ,150000,23094,2,-,-, 
20241122,TX     ,202412     ,150000,23094,2,-,-, 
20241122,TX     ,202412     ,150000,23094,4,-,-, 
20241122,TX     ,202412     ,150000,23094,4,-,-, 
20241122,TX     ,202412     ,150000,23094,4,-,-, 
20241122,TX     ,202412     ,150000,23094,2,-,-, 
20241122,TX     ,202412     ,150000,23094,2,-,-, 
20241122,TX     ,202412     ,150000,23094,4,-,-, 
20241122,TX     ,202412     ,150000,23094,2,-,-, 
20241122,TX     ,202412     ,150000,23095,2,-,-, 
20241122,TX     ,202412     ,150000,23094,2,-,-, 
20241122,TX     ,202412     ,150000,23095,4,-,-, 
20241122,TX     ,202412     ,150001,23091,6,-,-, 
20241122,TX     ,202412     ,150001,23091,16,-,-, 
20241122,TX     ,202412     ,150001,23091,2,-,-, 
20241122,TX     ,202412     ,150001,23091,16,-,-, 
20241122,TX     ,202412     ,150001,23091,4,-,-, 
20241122,TX     ,202412     ,150001,23091,2,-,-, 
20241122,TX     ,202412     ,150001,23091,6,-,-, 
20241122,TX     ,202412     ,150001,23091,2,-,-, 
20241122,TX     ,202412     ,150001,23093,8,-,-, 
20241122,TX     ,202412     ,150001,23093,2,-,-, 
20241122,TX     ,202412     ,150001,23094,2,-,-, 
20241122,TX     ,202412     ,150001,23095,8,-,-, 
20241122,TX     ,202412     ,150001,23096,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23093,2,-,-, 
20241122,TX     ,202412     ,150001,23093,2,-,-, 
20241122,TX     ,202412     ,150001,23092,2,-,-, 
20241122,TX     ,202412     ,150001,23094,2,-,-, 
20241122,TX     ,202412     ,150001,23091,2,-,-, 
20241122,TX     ,202412     ,150001,23094,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23096,4,-,-, 
20241122,TX     ,202412     ,150001,23091,2,-,-, 
20241122,TX     ,202412     ,150001,23091,2,-,-, 
20241122,TX     ,202412     ,150001,23094,2,-,-, 
20241122,TX     ,202412     ,150001,23091,2,-,-, 
20241122,TX     ,202412     ,150001,23094,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23090,6,-,-, 
20241122,TX     ,202412     ,150001,23090,8,-,-, 
20241122,TX     ,202412     ,150001,23093,2,-,-, 
20241122,TX     ,202412     ,150001,23090,2,-,-, 
20241122,TX     ,202412     ,150001,23089,2,-,-, 
20241122,TX     ,202412     ,150001,23089,20,-,-, 
20241122,TX     ,202412     ,150001,23087,2,-,-, 
20241122,TX     ,202412     ,150001,23093,2,-,-, 
20241122,TX     ,202412     ,150001,23094,2,-,-, 
20241122,TX     ,202412     ,150001,23095,6,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23094,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23090,2,-,-, 
20241122,TX     ,202412     ,150001,23090,4,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23095,2,-,-, 
20241122,TX     ,202412     ,150001,23087,4,-,-, 
20241122,TX     ,202412     ,150001,23093,2,-,-, 
20241122,TX     ,202412     ,150001,23092,2,-,-, 
20241122,TX     ,202412     ,150001,23086,2,-,-, 
20241122,TX     ,202412     ,150002,23088,2,-,-, 
20241122,TX     ,202412     ,150002,23088,2,-,-, 
20241122,TX     ,202412     ,150002,23087,2,-,-, 
20241122,TX     ,202412     ,150002,23085,2,-,-, 
20241122,TX     ,202412     ,150002,23084,2,-,-, 
20241122,TX     ,202412     ,150002,23083,2,-,-, 
20241122,TX     ,202412     ,150002,23082,2,-,-, 
20241122,TX     ,202412     ,150002,23080,6,-,-, 
20241122,TX     ,202412     ,150002,23079,2,-,-, 
20241122,TX     ,202412     ,150002,23078,2,-,-, 
20241122,TX     ,202412     ,150002,23078,2,-,-, 
20241122,TX     ,202412     ,150002,23078,2,-,-, 
20241122,TX     ,202412     ,150002,23079,2,-,-, 
20241122,TX     ,202412     ,150002,23079,2,-,-, 
20241122,TX     ,202412     ,150002,23078,2,-,-, 
20241122,TX     ,202412     ,150002,23081,2,-,-, 
20241122,TX     ,202412     ,150002,23078,4,-,-, 
20241122,TX     ,202412     ,150003,23082,2,-,-, 
20241122,TX     ,202412     ,150003,23082,2,-,-, 
20241122,TX     ,202412     ,150003,23078,6,-,-, 
20241122,TX     ,202412     ,150003,23078,2,-,-, 
20241122,TX     ,202412     ,150003,23081,2,-,-, 
20241122,TX     ,202412     ,150003,23082,10,-,-, 
20241122,TX     ,202412     ,150003,23079,2,-,-, 
20241122,TX     ,202412     ,150003,23082,6,-,-, 
20241122,TX     ,202412     ,150003,23084,2,-,-, 
20241122,TX     ,202412     ,150003,23081,2,-,-, 
20241122,TX     ,202412     ,150003,23080,2,-,-, 
20241122,TX     ,202412     ,150003,23079,2,-,-, 
20241122,TX     ,202412     ,150003,23076,2,-,-, 
20241122,TX     ,202412     ,150003,23082,2,-,-, 
20241122,TX     ,202412     ,150004,23080,2,-,-, 
20241122,TX     ,202412     ,150004,23081,2,-,-, 
20241122,TX     ,202412     ,150004,23082,4,-,-, 
20241122,TX     ,202412     ,150004,23082,2,-,-, 
20241122,TX     ,202412     ,150004,23082,12,-,-, 
20241122,TX     ,202412     ,150004,23080,2,-,-, 
20241122,TX     ,202412     ,150004,23080,2,-,-, 
20241122,TX     ,202412     ,150004,23079,2,-,-, 
20241122,TX     ,202412     ,150004,23079,2,-,-, 
20241122,TX     ,202412     ,150004,23083,2,-,-, 
20241122,TX     ,202412     ,150004,23082,2,-,-, 
20241122,TX     ,202412     ,150004,23081,2,-,-, 
20241122,TX     ,202412     ,150004,23085,2,-,-, 
20241122,TX     ,202412     ,150004,23080,2,-,-, 
20241122,TX     ,202412     ,150004,23080,2,-,-, 
20241122,TX     ,202412     ,150004,23079,2,-,-, 
20241122,TX     ,202412     ,150004,23079,2,-,-, 
20241122,TX     ,202412     ,150004,23078,2,-,-, 
20241122,TX     ,202412     ,150004,23078,2,-,-, 
20241122,TX     ,202412     ,150004,23084,2,-,-, 
20241122,TX     ,202412     ,150005,23082,2,-,-, 
20241122,TX     ,202412     ,150005,23082,2,-,-, 
20241122,TX     ,202412     ,150005,23079,2,-,-, 
20241122,TX     ,202412     ,150005,23077,2,-,-, 
20241122,TX     ,202412     ,150005,23077,2,-,-, 
20241122,TX     ,202412     ,150005,23077,4,-,-, 
20241122,TX     ,202412     ,150005,23077,2,-,-, 
20241122,TX     ,202412     ,150006,23075,8,-,-, 
20241122,TX     ,202412     ,150006,23073,2,-,-, 
20241122,TX     ,202412     ,150006,23072,2,-,-, 
20241122,TX     ,202412     ,150006,23073,2,-,-, 
20241122,TX     ,202412     ,150006,23072,2,-,-, 
20241122,TX     ,202412     ,150006,23072,2,-,-, 
20241122,TX     ,202412     ,150006,23075,4,-,-, 
20241122,TX     ,202412     ,150006,23076,2,-,-, 
20241122,TX     ,202412     ,150006,23077,2,-,-, 
20241122,TX     ,202412     ,150006,23078,4,-,-, 
20241122,TX     ,202412     ,150007,23074,2,-,-, 
20241122,TX     ,202412     ,150007,23073,2,-,-, 
20241122,TX     ,202412     ,150007,23075,2,-,-, 
20241122,TX     ,202412     ,150007,23073,2,-,-, 
20241122,TX     ,202412     ,150007,23072,2,-,-, 
20241122,TX     ,202412     ,150007,23072,2,-,-, 
20241122,TX     ,202412     ,150007,23071,2,-,-, 
20241122,TX     ,202412     ,150007,23075,2,-,-, 
20241122,TX     ,202412     ,150007,23076,4,-,-, 
20241122,TX     ,202412     ,150008,23077,2,-,-, 
20241122,TX     ,202412     ,150008,23077,18,-,-, 
20241122,TX     ,202412     ,150008,23076,2,-,-, 
20241122,TX     ,202412     ,150008,23076,2,-,-, 
20241122,TX     ,202412     ,150008,23077,2,-,-, 
20241122,TX     ,202412     ,150008,23075,2,-,-, 
20241122,TX     ,202412     ,150008,23074,2,-,-, 
20241122,TX     ,202412     ,150008,23074,2,-,-, 
20241122,TX     ,202412     ,150008,23074,2,-,-, 
20241122,TX     ,202412     ,150008,23073,2,-,-, 
20241122,TX     ,202412     ,150008,23073,2,-,-, 
20241122,TX     ,202412     ,150008,23072,2,-,-, 
20241122,TX     ,202412     ,150008,23072,2,-,-, 
20241122,TX     ,202412     ,150008,23072,2,-,-, 
20241122,TX     ,202412     ,150008,23072,4,-,-, 
20241122,TX     ,202412     ,150008,23075,2,-,-, 
20241122,TX     ,202412     ,150008,23075,2,-,-, 
