Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20241212,TX     ,202412     ,150000,23107,122,-,-,*
20241212,TX     ,202412     ,150000,23100,2,-,-, 
20241212,TX     ,202412     ,150000,23109,8,-,-, 
20241212,TX     ,202412     ,150000,23110,4,-,-, 
20241212,TX     ,202412     ,150000,23110,2,-,-, 
20241212,TX     ,202412     ,150000,23111,2,-,-, 
20241212,TX     ,202412     ,150000,23110,2,-,-, 
20241212,TX     ,202412     ,150000,23108,2,-,-, 
20241212,TX     ,202412     ,150000,23107,2,-,-, 
20241212,TX     ,202412     ,150000,23109,2,-,-, 
20241212,TX     ,202412     ,150000,23108,2,-,-, 
20241212,TX     ,202412     ,150000,23109,2,-,-, 
20241212,TX     ,202412     ,150000,23108,2,-,-, 
20241212,TX     ,202412     ,150000,23111,2,-,-, 
20241212,TX     ,202412     ,150000,23112,2,-,-, 
20241212,TX     ,202412     ,150000,23112,2,-,-, 
20241212,TX     ,202412     ,150000,23112,4,-,-, 
20241212,TX     ,202412     ,150000,23112,2,-,-, 
20241212,TX     ,202412     ,150000,23111,2,-,-, 
20241212,TX     ,202412     ,150000,23113,2,-,-, 
20241212,TX     ,202412     ,150000,23112,2,-,-, 
20241212,TX     ,202412     ,150000,23113,2,-,-, 
20241212,TX     ,202412     ,150000,23113,8,-,-, 
20241212,TX     ,202412     ,150000,23114,2,-,-, 
20241212,TX     ,202412     ,150001,23110,2,-,-, 
20241212,TX     ,202412     ,150001,23114,2,-,-, 
20241212,TX     ,202412     ,150001,23115,2,-,-, 
20241212,TX     ,202412     ,150001,23110,2,-,-, 
20241212,TX     ,202412     ,150001,23110,2,-,-, 
20241212,TX     ,202412     ,150001,23113,2,-,-, 
20241212,TX     ,202412     ,150001,23111,2,-,-, 
20241212,TX     ,202412     ,150001,23113,2,-,-, 
20241212,TX     ,202412     ,150001,23114,2,-,-, 
20241212,TX     ,202412     ,150001,23114,10,-,-, 
20241212,TX     ,202412     ,150001,23114,4,-,-, 
20241212,TX     ,202412     ,150001,23114,14,-,-, 
20241212,TX     ,202412     ,150001,23114,2,-,-, 
20241212,TX     ,202412     ,150001,23115,30,-,-, 
20241212,TX     ,202412     ,150002,23112,2,-,-, 
20241212,TX     ,202412     ,150002,23112,2,-,-, 
20241212,TX     ,202412     ,150002,23111,2,-,-, 
20241212,TX     ,202412     ,150002,23110,2,-,-, 
20241212,TX     ,202412     ,150002,23110,4,-,-, 
20241212,TX     ,202412     ,150002,23113,2,-,-, 
20241212,TX     ,202412     ,150002,23114,4,-,-, 
20241212,TX     ,202412     ,150002,23115,4,-,-, 
20241212,TX     ,202412     ,150002,23116,6,-,-, 
20241212,TX     ,202412     ,150002,23112,2,-,-, 
20241212,TX     ,202412     ,150002,23111,2,-,-, 
20241212,TX     ,202412     ,150002,23115,2,-,-, 
20241212,TX     ,202412     ,150003,23114,2,-,-, 
20241212,TX     ,202412     ,150004,23114,2,-,-, 
20241212,TX     ,202412     ,150004,23115,2,-,-, 
20241212,TX     ,202412     ,150004,23113,2,-,-, 
20241212,TX     ,202412     ,150005,23115,4,-,-, 
20241212,TX     ,202412     ,150005,23116,2,-,-, 
20241212,TX     ,202412     ,150005,23114,2,-,-, 
20241212,TX     ,202412     ,150005,23113,2,-,-, 
20241212,TX     ,202412     ,150005,23116,2,-,-, 
20241212,TX     ,202412     ,150005,23117,10,-,-, 
20241212,TX     ,202412     ,150005,23117,2,-,-, 
20241212,TX     ,202412     ,150006,23115,4,-,-, 
20241212,TX     ,202412     ,150006,23114,2,-,-, 
20241212,TX     ,202412     ,150006,23113,2,-,-, 
20241212,TX     ,202412     ,150007,23112,2,-,-, 
20241212,TX     ,202412     ,150007,23114,2,-,-, 
20241212,TX     ,202412     ,150007,23112,2,-,-, 
20241212,TX     ,202412     ,150007,23114,2,-,-, 
20241212,TX     ,202412     ,150007,23112,2,-,-, 
20241212,TX     ,202412     ,150007,23111,2,-,-, 
20241212,TX     ,202412     ,150007,23111,8,-,-, 
20241212,TX     ,202412     ,150007,23114,2,-,-, 
20241212,TX     ,202412     ,150008,23115,8,-,-, 
20241212,TX     ,202412     ,150009,23116,2,-,-, 
20241212,TX     ,202412     ,150009,23117,8,-,-, 
20241212,TX     ,202412     ,150009,23118,34,-,-, 
