Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20241206,TX     ,202412     ,150000,23210,94,-,-,*
20241206,TX     ,202412     ,150000,23208,2,-,-, 
20241206,TX     ,202412     ,150000,23208,2,-,-, 
20241206,TX     ,202412     ,150000,23207,2,-,-, 
20241206,TX     ,202412     ,150000,23210,2,-,-, 
20241206,TX     ,202412     ,150000,23211,6,-,-, 
20241206,TX     ,202412     ,150000,23209,2,-,-, 
20241206,TX     ,202412     ,150000,23212,2,-,-, 
20241206,TX     ,202412     ,150000,23207,2,-,-, 
20241206,TX     ,202412     ,150000,23212,2,-,-, 
20241206,TX     ,202412     ,150000,23210,2,-,-, 
20241206,TX     ,202412     ,150000,23208,2,-,-, 
20241206,TX     ,202412     ,150000,23207,2,-,-, 
20241206,TX     ,202412     ,150000,23212,2,-,-, 
20241206,TX     ,202412     ,150000,23207,4,-,-, 
20241206,TX     ,202412     ,150000,23207,2,-,-, 
20241206,TX     ,202412     ,150000,23206,2,-,-, 
20241206,TX     ,202412     ,150000,23206,2,-,-, 
20241206,TX     ,202412     ,150000,23205,2,-,-, 
20241206,TX     ,202412     ,150000,23205,2,-,-, 
20241206,TX     ,202412     ,150000,23211,2,-,-, 
20241206,TX     ,202412     ,150000,23205,2,-,-, 
20241206,TX     ,202412     ,150000,23205,2,-,-, 
20241206,TX     ,202412     ,150000,23212,2,-,-, 
20241206,TX     ,202412     ,150000,23213,2,-,-, 
20241206,TX     ,202412     ,150000,23214,2,-,-, 
20241206,TX     ,202412     ,150000,23208,2,-,-, 
20241206,TX     ,202412     ,150001,23212,2,-,-, 
20241206,TX     ,202412     ,150001,23213,2,-,-, 
20241206,TX     ,202412     ,150001,23212,2,-,-, 
20241206,TX     ,202412     ,150002,23209,2,-,-, 
20241206,TX     ,202412     ,150005,23209,2,-,-, 
20241206,TX     ,202412     ,150005,23211,6,-,-, 
20241206,TX     ,202412     ,150005,23209,2,-,-, 
20241206,TX     ,202412     ,150005,23208,2,-,-, 
20241206,TX     ,202412     ,150005,23208,2,-,-, 
20241206,TX     ,202412     ,150005,23207,2,-,-, 
20241206,TX     ,202412     ,150005,23206,2,-,-, 
20241206,TX     ,202412     ,150005,23205,8,-,-, 
20241206,TX     ,202412     ,150005,23205,2,-,-, 
20241206,TX     ,202412     ,150005,23205,4,-,-, 
20241206,TX     ,202412     ,150005,23205,2,-,-, 
20241206,TX     ,202412     ,150005,23204,2,-,-, 
20241206,TX     ,202412     ,150005,23204,2,-,-, 
20241206,TX     ,202412     ,150005,23204,4,-,-, 
20241206,TX     ,202412     ,150005,23204,4,-,-, 
20241206,TX     ,202412     ,150007,23208,2,-,-, 
20241206,TX     ,202412     ,150008,23209,2,-,-, 
20241206,TX     ,202412     ,150009,23205,2,-,-, 
20241206,TX     ,202412     ,150011,23209,2,-,-, 
20241206,TX     ,202412     ,150012,23207,2,-,-, 
20241206,TX     ,202412     ,150014,23207,2,-,-, 
20241206,TX     ,202412     ,150015,23206,2,-,-, 
20241206,TX     ,202412     ,150015,23205,2,-,-, 
20241206,TX     ,202412     ,150015,23204,2,-,-, 
20241206,TX     ,202412     ,150015,23204,2,-,-, 
20241206,TX     ,202412     ,150017,23204,2,-,-, 
20241206,TX     ,202412     ,150017,23205,2,-,-, 
20241206,TX     ,202412     ,150017,23203,2,-,-, 
20241206,TX     ,202412     ,150018,23206,2,-,-, 
20241206,TX     ,202412     ,150019,23206,2,-,-, 
20241206,TX     ,202412     ,150020,23203,2,-,-, 
20241206,TX     ,202412     ,150020,23203,2,-,-, 
20241206,TX     ,202412     ,150021,23204,2,-,-, 
20241206,TX     ,202412     ,150024,23203,2,-,-, 
20241206,TX     ,202412     ,150024,23205,2,-,-, 
20241206,TX     ,202412     ,150025,23204,2,-,-, 
20241206,TX     ,202412     ,150025,23206,2,-,-, 
20241206,TX     ,202412     ,150025,23204,2,-,-, 
20241206,TX     ,202412     ,150026,23206,2,-,-, 
20241206,TX     ,202412     ,150027,23207,2,-,-, 
20241206,TX     ,202412     ,150029,23205,2,-,-, 
20241206,TX     ,202412     ,150031,23205,2,-,-, 
20241206,TX     ,202412     ,150031,23205,8,-,-, 
20241206,TX     ,202412     ,150035,23205,2,-,-, 
20241206,TX     ,202412     ,150035,23205,2,-,-, 
20241206,TX     ,202412     ,150036,23204,2,-,-, 
20241206,TX     ,202412     ,150036,23204,2,-,-, 
20241206,TX     ,202412     ,150036,23204,2,-,-, 
20241206,TX     ,202412     ,150036,23204,2,-,-, 
20241206,TX     ,202412     ,150036,23204,2,-,-, 
20241206,TX     ,202412     ,150036,23204,2,-,-, 
20241206,TX     ,202412     ,150039,23206,2,-,-, 
20241206,TX     ,202412     ,150039,23205,2,-,-, 
20241206,TX     ,202412     ,150040,23206,2,-,-, 
20241206,TX     ,202412     ,150041,23206,2,-,-, 
20241206,TX     ,202412     ,150043,23206,2,-,-, 
20241206,TX     ,202412     ,150047,23206,2,-,-, 
20241206,TX     ,202412     ,150048,23206,2,-,-, 
20241206,TX     ,202412     ,150053,23207,2,-,-, 
20241206,TX     ,202412     ,150053,23208,12,-,-, 
20241206,TX     ,202412     ,150053,23208,2,-,-, 
20241206,TX     ,202412     ,150053,23208,6,-,-, 
20241206,TX     ,202412     ,150053,23206,2,-,-, 
20241206,TX     ,202412     ,150056,23209,2,-,-, 
20241206,TX     ,202412     ,150058,23208,2,-,-, 
20241206,TX     ,202412     ,150059,23207,4,-,-, 
20241206,TX     ,202412     ,150100,23209,2,-,-, 
20241206,TX     ,202412     ,150100,23207,2,-,-, 
20241206,TX     ,202412     ,150100,23207,2,-,-, 
