Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20250121,TX     ,202502     ,150000,23354,102,-,-,*
20250121,TX     ,202502     ,150000,23354,2,-,-, 
20250121,TX     ,202502     ,150000,23354,4,-,-, 
20250121,TX     ,202502     ,150000,23354,2,-,-, 
20250121,TX     ,202502     ,150000,23354,2,-,-, 
20250121,TX     ,202502     ,150000,23353,2,-,-, 
20250121,TX     ,202502     ,150000,23355,2,-,-, 
20250121,TX     ,202502     ,150000,23352,10,-,-, 
20250121,TX     ,202502     ,150000,23350,2,-,-, 
20250121,TX     ,202502     ,150000,23351,2,-,-, 
20250121,TX     ,202502     ,150000,23352,2,-,-, 
20250121,TX     ,202502     ,150000,23354,2,-,-, 
20250121,TX     ,202502     ,150000,23351,2,-,-, 
20250121,TX     ,202502     ,150000,23350,2,-,-, 
20250121,TX     ,202502     ,150000,23354,2,-,-, 
20250121,TX     ,202502     ,150000,23351,2,-,-, 
20250121,TX     ,202502     ,150000,23352,2,-,-, 
20250121,TX     ,202502     ,150000,23351,2,-,-, 
20250121,TX     ,202502     ,150000,23352,2,-,-, 
20250121,TX     ,202502     ,150000,23352,2,-,-, 
20250121,TX     ,202502     ,150000,23353,2,-,-, 
20250121,TX     ,202502     ,150000,23350,2,-,-, 
20250121,TX     ,202502     ,150000,23350,2,-,-, 
20250121,TX     ,202502     ,150000,23350,2,-,-, 
20250121,TX     ,202502     ,150000,23353,2,-,-, 
20250121,TX     ,202502     ,150000,23350,2,-,-, 
20250121,TX     ,202502     ,150001,23353,4,-,-, 
20250121,TX     ,202502     ,150001,23351,4,-,-, 
20250121,TX     ,202502     ,150001,23351,2,-,-, 
20250121,TX     ,202502     ,150001,23353,2,-,-, 
20250121,TX     ,202502     ,150001,23351,2,-,-, 
20250121,TX     ,202502     ,150001,23351,6,-,-, 
20250121,TX     ,202502     ,150002,23350,2,-,-, 
20250121,TX     ,202502     ,150002,23353,2,-,-, 
20250121,TX     ,202502     ,150002,23355,2,-,-, 
20250121,TX     ,202502     ,150002,23352,2,-,-, 
20250121,TX     ,202502     ,150002,23352,2,-,-, 
20250121,TX     ,202502     ,150005,23352,2,-,-, 
20250121,TX     ,202502     ,150005,23352,2,-,-, 
20250121,TX     ,202502     ,150005,23351,2,-,-, 
20250121,TX     ,202502     ,150005,23351,2,-,-, 
20250121,TX     ,202502     ,150005,23354,2,-,-, 
20250121,TX     ,202502     ,150009,23351,2,-,-, 
20250121,TX     ,202502     ,150009,23351,2,-,-, 
20250121,TX     ,202502     ,150010,23352,2,-,-, 
20250121,TX     ,202502     ,150012,23354,2,-,-, 
20250121,TX     ,202502     ,150013,23352,2,-,-, 
20250121,TX     ,202502     ,150015,23351,2,-,-, 
20250121,TX     ,202502     ,150015,23354,2,-,-, 
20250121,TX     ,202502     ,150015,23351,4,-,-, 
20250121,TX     ,202502     ,150015,23351,6,-,-, 
20250121,TX     ,202502     ,150015,23351,2,-,-, 
20250121,TX     ,202502     ,150016,23351,2,-,-, 
20250121,TX     ,202502     ,150016,23351,2,-,-, 
20250121,TX     ,202502     ,150016,23352,2,-,-, 
20250121,TX     ,202502     ,150017,23354,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23350,2,-,-, 
20250121,TX     ,202502     ,150017,23349,2,-,-, 
20250121,TX     ,202502     ,150017,23349,2,-,-, 
20250121,TX     ,202502     ,150017,23349,2,-,-, 
20250121,TX     ,202502     ,150017,23348,2,-,-, 
20250121,TX     ,202502     ,150017,23348,2,-,-, 
20250121,TX     ,202502     ,150017,23348,2,-,-, 
20250121,TX     ,202502     ,150019,23348,4,-,-, 
20250121,TX     ,202502     ,150020,23348,2,-,-, 
20250121,TX     ,202502     ,150020,23347,2,-,-, 
20250121,TX     ,202502     ,150020,23347,2,-,-, 
20250121,TX     ,202502     ,150020,23346,2,-,-, 
20250121,TX     ,202502     ,150020,23345,2,-,-, 
20250121,TX     ,202502     ,150020,23348,2,-,-, 
20250121,TX     ,202502     ,150021,23347,4,-,-, 
20250121,TX     ,202502     ,150023,23346,2,-,-, 
20250121,TX     ,202502     ,150023,23345,2,-,-, 
20250121,TX     ,202502     ,150023,23345,4,-,-, 
20250121,TX     ,202502     ,150023,23345,2,-,-, 
