Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20241018,TX     ,202411     ,150000,23686,540,-,-,*
20241018,TX     ,202411     ,150000,23687,2,-,-, 
20241018,TX     ,202411     ,150000,23688,14,-,-, 
20241018,TX     ,202411     ,150000,23689,2,-,-, 
20241018,TX     ,202411     ,150000,23690,2,-,-, 
20241018,TX     ,202411     ,150000,23690,2,-,-, 
20241018,TX     ,202411     ,150000,23691,2,-,-, 
20241018,TX     ,202411     ,150000,23692,2,-,-, 
20241018,TX     ,202411     ,150000,23691,2,-,-, 
20241018,TX     ,202411     ,150000,23692,4,-,-, 
20241018,TX     ,202411     ,150000,23688,2,-,-, 
20241018,TX     ,202411     ,150000,23688,2,-,-, 
20241018,TX     ,202411     ,150000,23687,4,-,-, 
20241018,TX     ,202411     ,150000,23687,2,-,-, 
20241018,TX     ,202411     ,150000,23687,2,-,-, 
20241018,TX     ,202411     ,150000,23689,4,-,-, 
20241018,TX     ,202411     ,150000,23690,2,-,-, 
20241018,TX     ,202411     ,150000,23690,2,-,-, 
20241018,TX     ,202411     ,150000,23691,2,-,-, 
20241018,TX     ,202411     ,150000,23691,6,-,-, 
20241018,TX     ,202411     ,150000,23691,2,-,-, 
20241018,TX     ,202411     ,150000,23692,2,-,-, 
20241018,TX     ,202411     ,150000,23692,2,-,-, 
20241018,TX     ,202411     ,150000,23692,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23693,6,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23691,2,-,-, 
20241018,TX     ,202411     ,150000,23691,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23694,2,-,-, 
20241018,TX     ,202411     ,150000,23693,2,-,-, 
20241018,TX     ,202411     ,150000,23694,4,-,-, 
20241018,TX     ,202411     ,150000,23694,2,-,-, 
